usuario_id,region,fruta,mes,entrante
42,1,kiwi,7,80
42,1,naranja,7,136
42,1,manzana,8,6
42,1,limon,8,209
42,1,kiwi,8,70
42,1,naranja,8,224
42,1,manzana,9,14
42,1,limon,9,99
42,1,kiwi,9,35
42,1,naranja,9,248
42,1,melon,9,11
42,1,manzana,10,21
42,1,limon,10,330
42,1,kiwi,10,150
42,1,naranja,10,120
42,1,limon,11,253
42,1,kiwi,11,35
42,1,naranja,11,56
42,1,melon,11,66
42,1,limon,12,231
42,1,melon,12,11
42,2,limon,1,451
42,2,naranja,1,232
42,2,melon,1,594
42,2,manzana,2,41
42,2,limon,2,539
42,2,naranja,2,104
42,2,melon,2,781
42,2,manzana,3,27
42,2,limon,3,451
42,2,naranja,3,304
42,2,melon,3,561
42,2,manzana,4,45
42,2,limon,4,319
42,2,kiwi,4,100
42,2,naranja,4,264
42,2,melon,4,154
42,2,manzana,5,80
42,2,limon,5,143
42,2,kiwi,5,95
42,2,naranja,5,224
42,2,melon,5,121
42,2,manzana,6,62
42,2,limon,6,462
42,2,kiwi,6,170
42,2,naranja,6,384
42,2,melon,6,55
42,2,manzana,7,76
42,2,limon,7,550
42,2,kiwi,7,190
42,2,naranja,7,360
42,2,melon,7,154
42,2,manzana,8,75
42,2,limon,8,165
42,2,kiwi,8,190
42,2,naranja,8,776
42,2,manzana,9,69
42,2,limon,9,594
42,2,kiwi,9,345
42,2,naranja,9,400
42,2,melon,9,77
42,2,manzana,10,55
42,2,limon,10,176
42,2,kiwi,10,270
42,2,naranja,10,664
42,2,melon,10,297
42,2,manzana,11,24
42,2,limon,11,572
42,2,kiwi,11,175
42,2,naranja,11,616
42,2,melon,11,187
42,2,manzana,12,42
42,2,limon,12,693
42,2,kiwi,12,160
42,2,naranja,12,616
42,2,melon,12,539
43,1,manzana,1,11
43,1,limon,1,110
43,1,naranja,1,88
43,1,melon,1,517
43,1,manzana,4,19
43,1,limon,4,231
43,1,kiwi,4,120
43,1,melon,4,33
43,1,manzana,5,18
43,1,limon,5,11
43,1,kiwi,5,180
43,1,naranja,5,96
43,1,manzana,6,27
43,1,limon,6,44
43,1,kiwi,6,20
43,1,naranja,6,40
43,1,manzana,7,8
43,1,limon,7,66
43,1,kiwi,7,125
43,1,naranja,7,320
43,1,manzana,8,26
43,1,kiwi,8,100
43,1,naranja,8,120
43,1,manzana,9,12
43,1,kiwi,9,90
43,1,naranja,9,200
43,1,manzana,11,7
43,1,limon,11,77
43,1,naranja,11,64
43,1,melon,11,385
43,1,manzana,12,8
43,1,limon,12,187
43,1,melon,12,209
43,2,manzana,1,10
43,2,limon,1,198
43,2,kiwi,1,70
43,2,naranja,1,160
43,2,melon,1,649
43,2,manzana,2,24
43,2,limon,2,352
43,2,kiwi,2,40
43,2,naranja,2,192
43,2,melon,2,451
43,2,manzana,3,10
43,2,limon,3,187
43,2,kiwi,3,50
43,2,naranja,3,200
43,2,melon,3,583
43,2,manzana,4,46
43,2,limon,4,77
43,2,kiwi,4,240
43,2,naranja,4,160
43,2,melon,4,385
43,2,manzana,5,41
43,2,limon,5,352
43,2,kiwi,5,210
43,2,naranja,5,312
43,2,melon,5,110
43,2,manzana,6,91
43,2,limon,6,396
43,2,kiwi,6,205
43,2,naranja,6,488
43,2,manzana,8,73
43,2,limon,8,407
43,2,kiwi,8,175
43,2,naranja,8,360
43,2,manzana,9,46
43,2,limon,9,770
43,2,kiwi,9,200
43,2,naranja,9,640
43,2,melon,9,264
43,2,manzana,10,37
43,2,limon,10,286
43,2,kiwi,10,165
43,2,naranja,10,688
43,2,melon,10,165
43,2,manzana,11,46
43,2,limon,11,308
43,2,kiwi,11,85
43,2,naranja,11,496
43,2,melon,11,330
43,2,manzana,12,27
43,2,limon,12,440
43,2,kiwi,12,95
43,2,naranja,12,352
43,2,melon,12,308
44,1,limon,1,176
44,1,kiwi,1,5
44,1,naranja,1,48
44,1,melon,1,352
44,1,manzana,2,3
44,1,limon,2,121
44,1,melon,2,242
44,1,naranja,3,80
44,1,melon,3,429
44,1,manzana,5,21
44,1,limon,5,121
44,1,kiwi,5,20
44,1,naranja,5,168
44,1,manzana,6,29
44,1,limon,6,66
44,1,kiwi,6,15
44,1,naranja,6,144
44,1,manzana,7,5
44,1,limon,7,110
44,1,kiwi,7,195
44,1,naranja,7,120
44,1,manzana,8,10
44,1,limon,8,330
44,1,kiwi,8,35
44,1,naranja,8,24
44,1,manzana,9,25
44,1,limon,9,132
44,1,kiwi,9,25
44,1,naranja,9,200
44,1,manzana,11,9
44,1,limon,11,33
44,1,kiwi,11,15
44,1,melon,11,220
44,2,manzana,1,4
44,2,limon,1,407
44,2,kiwi,1,55
44,2,naranja,1,72
44,2,melon,1,352
44,2,manzana,2,16
44,2,limon,2,407
44,2,kiwi,2,145
44,2,naranja,2,152
44,2,melon,2,583
44,2,manzana,3,21
44,2,limon,3,484
44,2,kiwi,3,165
44,2,naranja,3,128
44,2,melon,3,616
44,2,manzana,4,34
44,2,limon,4,253
44,2,kiwi,4,175
44,2,naranja,4,224
44,2,melon,4,561
44,2,manzana,5,56
44,2,limon,5,363
44,2,kiwi,5,210
44,2,naranja,5,152
44,2,manzana,7,49
44,2,limon,7,187
44,2,kiwi,7,165
44,2,naranja,7,416
44,2,manzana,9,96
44,2,limon,9,396
44,2,kiwi,9,310
44,2,naranja,9,376
44,2,manzana,10,54
44,2,limon,10,374
44,2,kiwi,10,180
44,2,naranja,10,136
44,2,manzana,11,26
44,2,limon,11,187
44,2,kiwi,11,110
44,2,naranja,11,408
44,2,melon,11,693
44,2,manzana,12,30
44,2,limon,12,693
44,2,kiwi,12,30
44,2,naranja,12,608
44,2,melon,12,330
45,1,limon,2,165
45,1,melon,2,231
45,1,limon,3,121
45,1,kiwi,3,25
45,1,naranja,3,32
45,1,melon,3,330
45,1,manzana,4,9
45,1,limon,4,132
45,1,kiwi,4,45
45,1,naranja,4,56
45,1,melon,4,198
45,1,manzana,5,49
45,1,limon,5,187
45,1,kiwi,5,110
45,1,naranja,5,208
45,1,manzana,6,25
45,1,kiwi,6,80
45,1,naranja,6,256
45,1,manzana,7,16
45,1,limon,7,55
45,1,kiwi,7,60
45,1,naranja,7,264
45,1,manzana,8,21
45,1,limon,8,99
45,1,kiwi,8,20
45,1,naranja,8,232
45,1,manzana,9,14
45,1,kiwi,9,105
45,1,naranja,9,48
45,1,manzana,10,17
45,1,limon,10,242
45,1,kiwi,10,120
45,1,naranja,10,120
45,1,manzana,11,4
45,1,melon,11,165
45,1,limon,12,77
45,1,kiwi,12,10
45,1,melon,12,55
45,2,manzana,1,9
45,2,limon,1,11
45,2,kiwi,1,40
45,2,naranja,1,160
45,2,melon,1,517
45,2,manzana,2,14
45,2,limon,2,198
45,2,kiwi,2,40
45,2,naranja,2,184
45,2,melon,2,539
45,2,manzana,3,34
45,2,limon,3,209
45,2,kiwi,3,15
45,2,naranja,3,168
45,2,melon,3,396
45,2,manzana,4,47
45,2,limon,4,242
45,2,kiwi,4,80
45,2,naranja,4,8
45,2,melon,4,319
45,2,manzana,5,51
45,2,limon,5,418
45,2,kiwi,5,305
45,2,naranja,5,432
45,2,manzana,6,15
45,2,limon,6,583
45,2,kiwi,6,325
45,2,naranja,6,480
45,2,melon,6,11
45,2,manzana,7,49
45,2,limon,7,539
45,2,kiwi,7,185
45,2,naranja,7,528
45,2,manzana,8,91
45,2,limon,8,429
45,2,kiwi,8,255
45,2,naranja,8,480
45,2,melon,8,11
45,2,manzana,9,40
45,2,limon,9,363
45,2,kiwi,9,310
45,2,naranja,9,440
45,2,manzana,10,57
45,2,limon,10,594
45,2,kiwi,10,110
45,2,naranja,10,264
45,2,melon,10,308
45,2,manzana,12,31
45,2,limon,12,539
45,2,kiwi,12,65
45,2,naranja,12,584
45,2,melon,12,429
46,1,manzana,1,12
46,1,limon,1,154
46,1,naranja,1,168
46,1,melon,1,220
46,1,limon,3,132
46,1,kiwi,3,65
46,1,melon,3,242
46,1,manzana,4,20
46,1,limon,4,319
46,1,kiwi,4,60
46,1,naranja,4,8
46,1,melon,4,99
46,1,manzana,5,41
46,1,limon,5,198
46,1,kiwi,5,25
46,1,naranja,5,96
46,1,manzana,6,13
46,1,limon,6,22
46,1,kiwi,6,45
46,1,naranja,6,256
46,1,manzana,8,21
46,1,limon,8,110
46,1,kiwi,8,100
46,1,naranja,8,88
46,1,manzana,9,16
46,1,limon,9,132
46,1,kiwi,9,105
46,1,naranja,9,248
46,1,manzana,10,21
46,1,limon,10,33
46,1,kiwi,10,55
46,1,naranja,10,112
46,1,manzana,11,9
46,1,limon,11,165
46,1,kiwi,11,5
46,1,naranja,11,32
46,1,melon,11,88
46,1,manzana,12,10
46,1,limon,12,110
46,1,melon,12,77
46,2,limon,1,165
46,2,naranja,1,88
46,2,melon,1,660
46,2,manzana,2,20
46,2,limon,2,297
46,2,kiwi,2,55
46,2,naranja,2,216
46,2,melon,2,484
46,2,manzana,3,22
46,2,limon,3,693
46,2,kiwi,3,170
46,2,naranja,3,88
46,2,melon,3,605
46,2,manzana,4,50
46,2,limon,4,286
46,2,kiwi,4,235
46,2,naranja,4,216
46,2,melon,4,275
46,2,manzana,6,48
46,2,limon,6,253
46,2,kiwi,6,295
46,2,naranja,6,632
46,2,melon,6,33
46,2,manzana,7,78
46,2,limon,7,418
46,2,kiwi,7,185
46,2,naranja,7,272
46,2,melon,7,22
46,2,manzana,8,38
46,2,limon,8,319
46,2,kiwi,8,320
46,2,naranja,8,664
46,2,melon,8,176
46,2,manzana,9,50
46,2,limon,9,418
46,2,kiwi,9,295
46,2,naranja,9,392
46,2,melon,9,132
46,2,manzana,11,47
46,2,limon,11,352
46,2,kiwi,11,115
46,2,naranja,11,720
46,2,melon,11,374
46,2,manzana,12,36
46,2,limon,12,627
46,2,kiwi,12,60
46,2,naranja,12,560
46,2,melon,12,242
47,1,limon,1,374
47,1,kiwi,1,55
47,1,naranja,1,144
47,1,melon,1,539
47,1,manzana,2,9
47,1,limon,2,99
47,1,naranja,2,24
47,1,melon,2,308
47,1,manzana,3,4
47,1,limon,3,22
47,1,kiwi,3,55
47,1,naranja,3,16
47,1,melon,3,176
47,1,manzana,4,5
47,1,limon,4,297
47,1,kiwi,4,30
47,1,naranja,4,120
47,1,melon,4,165
47,1,manzana,5,41
47,1,kiwi,5,30
47,1,naranja,5,144
47,1,manzana,7,24
47,1,limon,7,33
47,1,kiwi,7,150
47,1,naranja,7,120
47,1,manzana,8,14
47,1,limon,8,154
47,1,kiwi,8,10
47,1,naranja,8,32
47,1,manzana,9,27
47,1,limon,9,154
47,1,kiwi,9,200
47,1,naranja,9,104
47,1,manzana,10,7
47,1,limon,10,110
47,1,kiwi,10,50
47,1,naranja,10,208
47,1,manzana,11,12
47,1,limon,11,143
47,1,naranja,11,64
47,1,melon,11,176
47,1,manzana,12,15
47,1,limon,12,121
47,1,melon,12,275
47,2,manzana,1,13
47,2,limon,1,88
47,2,kiwi,1,25
47,2,naranja,1,88
47,2,melon,1,506
47,2,manzana,2,17
47,2,limon,2,407
47,2,kiwi,2,60
47,2,naranja,2,128
47,2,melon,2,374
47,2,manzana,4,22
47,2,limon,4,209
47,2,kiwi,4,75
47,2,naranja,4,72
47,2,melon,4,253
47,2,manzana,5,98
47,2,limon,5,396
47,2,kiwi,5,280
47,2,naranja,5,344
47,2,melon,5,143
47,2,manzana,6,101
47,2,limon,6,539
47,2,kiwi,6,205
47,2,naranja,6,704
47,2,melon,6,66
47,2,manzana,7,86
47,2,limon,7,330
47,2,kiwi,7,425
47,2,naranja,7,432
47,2,melon,7,77
47,2,manzana,8,82
47,2,limon,8,88
47,2,kiwi,8,135
47,2,naranja,8,584
47,2,melon,8,33
47,2,manzana,9,74
47,2,limon,9,451
47,2,kiwi,9,135
47,2,naranja,9,496
47,2,melon,9,77
47,2,manzana,10,53
47,2,limon,10,528
47,2,kiwi,10,465
47,2,naranja,10,440
47,2,melon,10,88
47,2,manzana,11,39
47,2,limon,11,671
47,2,naranja,11,496
47,2,melon,11,297
47,2,manzana,12,17
47,2,limon,12,693
47,2,kiwi,12,45
47,2,naranja,12,368
47,2,melon,12,418
48,1,limon,1,275
48,1,naranja,1,88
48,1,melon,1,220
48,1,limon,2,132
48,1,melon,2,99
48,1,manzana,4,10
48,1,limon,4,363
48,1,kiwi,4,85
48,1,naranja,4,168
48,1,manzana,5,10
48,1,limon,5,297
48,1,kiwi,5,70
48,1,naranja,5,48
48,1,manzana,6,25
48,1,limon,6,165
48,1,kiwi,6,30
48,1,naranja,6,176
48,1,manzana,8,41
48,1,limon,8,33
48,1,kiwi,8,130
48,1,naranja,8,392
48,1,manzana,9,30
48,1,limon,9,121
48,1,kiwi,9,30
48,1,naranja,9,232
48,1,limon,10,66
48,1,kiwi,10,115
48,1,melon,10,132
48,1,limon,11,220
48,1,naranja,11,200
48,1,melon,11,132
48,1,manzana,12,15
48,1,limon,12,88
48,1,kiwi,12,70
48,1,melon,12,77
48,2,manzana,1,3
48,2,limon,1,220
48,2,kiwi,1,40
48,2,naranja,1,128
48,2,melon,1,528
48,2,manzana,2,11
48,2,limon,2,187
48,2,naranja,2,160
48,2,melon,2,715
48,2,manzana,3,13
48,2,limon,3,242
48,2,kiwi,3,130
48,2,naranja,3,128
48,2,melon,3,407
48,2,manzana,4,48
48,2,limon,4,638
48,2,kiwi,4,165
48,2,naranja,4,464
48,2,melon,4,77
48,2,manzana,5,67
48,2,limon,5,165
48,2,kiwi,5,230
48,2,naranja,5,608
48,2,melon,5,165
48,2,manzana,7,51
48,2,limon,7,374
48,2,kiwi,7,120
48,2,naranja,7,592
48,2,melon,7,22
48,2,manzana,8,63
48,2,limon,8,385
48,2,kiwi,8,320
48,2,naranja,8,504
48,2,melon,8,110
48,2,manzana,10,68
48,2,limon,10,363
48,2,kiwi,10,320
48,2,naranja,10,248
48,2,melon,10,99
48,2,manzana,11,44
48,2,limon,11,319
48,2,kiwi,11,95
48,2,naranja,11,416
48,2,melon,11,286
48,2,manzana,12,14
48,2,limon,12,154
48,2,kiwi,12,115
48,2,naranja,12,584
48,2,melon,12,176
49,1,limon,1,143
49,1,kiwi,1,30
49,1,naranja,1,32
49,1,melon,1,132
49,1,manzana,3,7
49,1,limon,3,220
49,1,naranja,3,48
49,1,melon,3,341
49,1,manzana,4,18
49,1,limon,4,110
49,1,naranja,4,176
49,1,melon,4,132
49,1,manzana,5,15
49,1,limon,5,297
49,1,kiwi,5,20
49,1,naranja,5,144
49,1,manzana,6,29
49,1,limon,6,154
49,1,kiwi,6,75
49,1,naranja,6,136
49,1,manzana,7,34
49,1,kiwi,7,65
49,1,naranja,7,240
49,1,manzana,8,15
49,1,limon,8,132
49,1,kiwi,8,45
49,1,naranja,8,80
49,1,manzana,9,4
49,1,limon,9,88
49,1,kiwi,9,55
49,1,naranja,9,144
49,1,manzana,10,32
49,1,limon,10,33
49,1,kiwi,10,80
49,1,naranja,10,80
49,1,manzana,11,4
49,1,limon,11,66
49,1,kiwi,11,50
49,1,naranja,11,80
49,1,melon,11,209
49,1,limon,12,143
49,1,melon,12,110
49,2,limon,1,209
49,2,naranja,1,168
49,2,melon,1,638
49,2,manzana,2,21
49,2,limon,2,88
49,2,kiwi,2,55
49,2,naranja,2,88
49,2,melon,2,737
49,2,manzana,3,22
49,2,limon,3,220
49,2,kiwi,3,70
49,2,naranja,3,144
49,2,melon,3,363
49,2,manzana,4,22
49,2,limon,4,352
49,2,kiwi,4,170
49,2,naranja,4,112
49,2,melon,4,517
49,2,manzana,5,69
49,2,limon,5,407
49,2,kiwi,5,155
49,2,naranja,5,232
49,2,manzana,6,28
49,2,limon,6,330
49,2,kiwi,6,305
49,2,naranja,6,264
49,2,manzana,7,90
49,2,limon,7,143
49,2,kiwi,7,150
49,2,naranja,7,504
49,2,manzana,8,48
49,2,limon,8,363
49,2,kiwi,8,295
49,2,naranja,8,512
49,2,melon,8,132
49,2,manzana,10,43
49,2,limon,10,396
49,2,kiwi,10,195
49,2,naranja,10,728
49,2,melon,10,99
49,2,manzana,11,60
49,2,limon,11,209
49,2,kiwi,11,60
49,2,naranja,11,368
49,2,melon,11,286
49,2,manzana,12,61
49,2,limon,12,363
49,2,kiwi,12,55
49,2,naranja,12,576
49,2,melon,12,1111
50,1,manzana,1,7
50,1,limon,1,143
50,1,kiwi,1,5
50,1,naranja,1,128
50,1,melon,1,363
50,1,limon,2,132
50,1,kiwi,2,65
50,1,naranja,2,152
50,1,melon,2,264
50,1,limon,3,143
50,1,naranja,3,32
50,1,melon,3,121
50,1,manzana,4,19
50,1,limon,4,99
50,1,kiwi,4,85
50,1,naranja,4,40
50,1,melon,4,99
50,1,manzana,5,17
50,1,limon,5,308
50,1,kiwi,5,65
50,1,naranja,5,184
50,1,manzana,7,25
50,1,limon,7,121
50,1,kiwi,7,5
50,1,naranja,7,280
50,1,manzana,8,12
50,1,limon,8,253
50,1,kiwi,8,60
50,1,naranja,8,112
50,1,melon,8,77
50,1,manzana,9,11
50,1,limon,9,154
50,1,kiwi,9,85
50,1,naranja,9,136
50,1,manzana,10,8
50,1,limon,10,121
50,1,kiwi,10,45
50,1,manzana,11,7
50,1,kiwi,11,30
50,1,melon,11,143
50,1,limon,12,33
50,1,naranja,12,64
50,1,melon,12,308
50,2,manzana,1,13
50,2,limon,1,385
50,2,melon,1,451
50,2,manzana,2,33
50,2,limon,2,341
50,2,naranja,2,152
50,2,melon,2,583
50,2,manzana,3,29
50,2,limon,3,165
50,2,kiwi,3,140
50,2,naranja,3,96
50,2,melon,3,396
50,2,manzana,4,38
50,2,limon,4,275
50,2,kiwi,4,160
50,2,naranja,4,248
50,2,melon,4,66
50,2,manzana,5,35
50,2,limon,5,198
50,2,kiwi,5,285
50,2,naranja,5,40
50,2,melon,5,121
50,2,manzana,6,48
50,2,limon,6,572
50,2,kiwi,6,260
50,2,naranja,6,616
50,2,melon,6,11
50,2,manzana,7,66
50,2,limon,7,583
50,2,kiwi,7,390
50,2,naranja,7,416
50,2,manzana,8,66
50,2,limon,8,231
50,2,kiwi,8,165
50,2,naranja,8,320
50,2,melon,8,77
50,2,manzana,9,72
50,2,limon,9,528
50,2,kiwi,9,230
50,2,naranja,9,376
50,2,manzana,10,40
50,2,limon,10,693
50,2,kiwi,10,120
50,2,naranja,10,392
50,2,manzana,11,61
50,2,limon,11,297
50,2,kiwi,11,145
50,2,naranja,11,424
50,2,melon,11,286
50,2,manzana,12,30
50,2,limon,12,308
50,2,kiwi,12,245
50,2,naranja,12,320
50,2,melon,12,374
51,1,manzana,1,3
51,1,limon,1,33
51,1,naranja,1,192
51,1,melon,1,231
51,1,manzana,4,14
51,1,limon,4,253
51,1,naranja,4,160
51,1,melon,4,264
51,1,manzana,5,25
51,1,limon,5,77
51,1,kiwi,5,80
51,1,naranja,5,120
51,1,manzana,6,24
51,1,naranja,6,288
51,1,manzana,8,21
51,1,limon,8,220
51,1,kiwi,8,65
51,1,naranja,8,88
51,1,manzana,9,24
51,1,limon,9,11
51,1,kiwi,9,75
51,1,naranja,9,152
51,1,manzana,10,15
51,1,limon,10,99
51,1,kiwi,10,80
51,1,naranja,10,16
51,1,melon,10,33
51,1,manzana,11,6
51,1,naranja,11,88
51,1,melon,11,231
51,2,manzana,1,5
51,2,limon,1,121
51,2,kiwi,1,45
51,2,naranja,1,248
51,2,melon,1,781
51,2,manzana,2,1
51,2,limon,2,99
51,2,kiwi,2,70
51,2,melon,2,539
51,2,manzana,4,24
51,2,limon,4,473
51,2,kiwi,4,125
51,2,naranja,4,64
51,2,melon,4,297
51,2,manzana,5,49
51,2,limon,5,176
51,2,kiwi,5,165
51,2,naranja,5,272
51,2,melon,5,99
51,2,manzana,8,47
51,2,limon,8,462
51,2,kiwi,8,285
51,2,naranja,8,560
51,2,melon,8,143
51,2,manzana,9,61
51,2,limon,9,429
51,2,kiwi,9,290
51,2,naranja,9,168
51,2,manzana,10,53
51,2,limon,10,440
51,2,kiwi,10,205
51,2,naranja,10,688
51,2,melon,10,110
51,2,manzana,11,59
51,2,limon,11,561
51,2,kiwi,11,330
51,2,naranja,11,560
51,2,melon,11,187
51,2,manzana,12,56
51,2,limon,12,836
51,2,kiwi,12,145
51,2,naranja,12,376
51,2,melon,12,154
52,1,manzana,1,12
52,1,limon,1,253
52,1,kiwi,1,35
52,1,naranja,1,64
52,1,melon,1,242
52,1,manzana,4,16
52,1,limon,4,132
52,1,kiwi,4,155
52,1,naranja,4,96
52,1,melon,4,88
52,1,manzana,6,22
52,1,limon,6,264
52,1,kiwi,6,105
52,1,naranja,6,64
52,1,manzana,7,18
52,1,limon,7,319
52,1,kiwi,7,160
52,1,naranja,7,136
52,1,manzana,8,17
52,1,limon,8,77
52,1,naranja,8,64
52,1,manzana,10,14
52,1,limon,10,231
52,1,kiwi,10,35
52,1,limon,11,198
52,1,kiwi,11,55
52,1,melon,11,154
52,1,manzana,12,8
52,1,limon,12,187
52,1,naranja,12,16
52,1,melon,12,132
52,2,manzana,1,30
52,2,limon,1,297
52,2,naranja,1,128
52,2,melon,1,253
52,2,manzana,2,14
52,2,limon,2,330
52,2,naranja,2,208
52,2,melon,2,385
52,2,manzana,3,23
52,2,limon,3,473
52,2,kiwi,3,85
52,2,naranja,3,264
52,2,melon,3,572
52,2,manzana,4,47
52,2,limon,4,330
52,2,kiwi,4,70
52,2,naranja,4,248
52,2,melon,4,187
52,2,manzana,5,59
52,2,limon,5,264
52,2,kiwi,5,280
52,2,naranja,5,424
52,2,manzana,6,52
52,2,limon,6,539
52,2,kiwi,6,105
52,2,naranja,6,584
52,2,melon,6,209
52,2,manzana,7,66
52,2,limon,7,660
52,2,kiwi,7,245
52,2,naranja,7,512
52,2,melon,7,242
52,2,manzana,8,55
52,2,limon,8,495
52,2,kiwi,8,185
52,2,naranja,8,632
52,2,manzana,10,98
52,2,limon,10,330
52,2,kiwi,10,275
52,2,naranja,10,480
52,2,manzana,11,39
52,2,limon,11,297
52,2,kiwi,11,85
52,2,naranja,11,544
52,2,melon,11,264
53,1,manzana,1,3
53,1,limon,1,88
53,1,naranja,1,48
53,1,melon,1,308
53,1,limon,2,275
53,1,kiwi,2,50
53,1,naranja,2,8
53,1,melon,2,561
53,1,manzana,4,7
53,1,limon,4,286
53,1,kiwi,4,120
53,1,naranja,4,176
53,1,melon,4,308
53,1,manzana,5,17
53,1,kiwi,5,145
53,1,naranja,5,152
53,1,manzana,6,27
53,1,limon,6,66
53,1,kiwi,6,100
53,1,naranja,6,136
53,1,manzana,7,9
53,1,limon,7,44
53,1,kiwi,7,50
53,1,naranja,7,120
53,1,manzana,8,19
53,1,limon,8,55
53,1,kiwi,8,175
53,1,naranja,8,216
53,1,manzana,10,30
53,1,limon,10,132
53,1,kiwi,10,80
53,1,naranja,10,96
53,1,manzana,11,4
53,1,limon,11,44
53,1,naranja,11,88
53,1,melon,11,165
53,1,limon,12,99
53,1,naranja,12,16
53,1,melon,12,286
53,2,manzana,1,6
53,2,limon,1,440
53,2,naranja,1,120
53,2,melon,1,704
53,2,manzana,2,16
53,2,limon,2,528
53,2,kiwi,2,80
53,2,naranja,2,32
53,2,melon,2,264
53,2,manzana,3,15
53,2,limon,3,44
53,2,kiwi,3,100
53,2,naranja,3,152
53,2,melon,3,418
53,2,manzana,4,31
53,2,limon,4,484
53,2,kiwi,4,325
53,2,naranja,4,192
53,2,melon,4,77
53,2,manzana,5,35
53,2,limon,5,33
53,2,kiwi,5,195
53,2,naranja,5,336
53,2,melon,5,154
53,2,manzana,6,57
53,2,limon,6,451
53,2,kiwi,6,225
53,2,naranja,6,736
53,2,melon,6,99
53,2,manzana,7,78
53,2,limon,7,451
53,2,kiwi,7,300
53,2,naranja,7,456
53,2,melon,7,66
53,2,manzana,8,38
53,2,limon,8,396
53,2,kiwi,8,155
53,2,naranja,8,480
53,2,manzana,10,65
53,2,limon,10,374
53,2,kiwi,10,295
53,2,naranja,10,600
53,2,melon,10,132
53,2,manzana,11,15
53,2,limon,11,418
53,2,kiwi,11,75
53,2,naranja,11,608
53,2,melon,11,517
53,2,manzana,12,13
53,2,limon,12,484
53,2,kiwi,12,170
53,2,naranja,12,488
53,2,melon,12,583
54,1,manzana,1,5
54,1,limon,1,110
54,1,kiwi,1,30
54,1,naranja,1,120
54,1,melon,1,616
54,1,limon,2,374
54,1,naranja,2,40
54,1,melon,2,110
54,1,manzana,3,15
54,1,limon,3,275
54,1,naranja,3,24
54,1,melon,3,165
54,1,manzana,4,23
54,1,limon,4,198
54,1,kiwi,4,90
54,1,naranja,4,96
54,1,melon,4,121
54,1,manzana,5,33
54,1,kiwi,5,135
54,1,naranja,5,144
54,1,manzana,6,13
54,1,limon,6,110
54,1,kiwi,6,215
54,1,naranja,6,272
54,1,manzana,7,15
54,1,limon,7,143
54,1,kiwi,7,65
54,1,naranja,7,200
54,1,limon,8,165
54,1,kiwi,8,40
54,1,naranja,8,120
54,1,manzana,9,41
54,1,limon,9,165
54,1,kiwi,9,120
54,1,naranja,9,240
54,1,manzana,10,21
54,1,limon,10,44
54,1,kiwi,10,65
54,1,naranja,10,56
54,1,manzana,11,2
54,1,limon,11,22
54,1,kiwi,11,70
54,1,naranja,11,32
54,1,melon,11,99
54,1,manzana,12,8
54,1,limon,12,99
54,1,naranja,12,120
54,1,melon,12,231
54,2,manzana,1,12
54,2,limon,1,44
54,2,kiwi,1,40
54,2,naranja,1,232
54,2,melon,1,891
54,2,manzana,2,20
54,2,limon,2,407
54,2,kiwi,2,5
54,2,naranja,2,176
54,2,melon,2,737
54,2,manzana,4,47
54,2,limon,4,209
54,2,kiwi,4,170
54,2,naranja,4,216
54,2,melon,4,363
54,2,manzana,5,56
54,2,limon,5,429
54,2,kiwi,5,295
54,2,naranja,5,328
54,2,melon,5,44
54,2,manzana,6,75
54,2,limon,6,506
54,2,kiwi,6,380
54,2,naranja,6,728
54,2,melon,6,297
54,2,manzana,7,82
54,2,limon,7,121
54,2,kiwi,7,75
54,2,naranja,7,728
54,2,melon,7,110
54,2,manzana,8,59
54,2,limon,8,363
54,2,kiwi,8,280
54,2,naranja,8,720
54,2,manzana,9,72
54,2,limon,9,341
54,2,kiwi,9,205
54,2,naranja,9,720
54,2,melon,9,110
54,2,manzana,10,56
54,2,limon,10,429
54,2,kiwi,10,170
54,2,naranja,10,736
54,2,melon,10,121
55,1,limon,1,143
55,1,naranja,1,64
55,1,melon,1,363
55,1,manzana,4,31
55,1,limon,4,209
55,1,naranja,4,40
55,1,melon,4,77
55,1,manzana,5,23
55,1,limon,5,11
55,1,kiwi,5,145
55,1,naranja,5,200
55,1,manzana,6,8
55,1,kiwi,6,30
55,1,naranja,6,296
55,1,manzana,7,16
55,1,limon,7,143
55,1,kiwi,7,130
55,1,naranja,7,256
55,1,manzana,8,20
55,1,limon,8,165
55,1,kiwi,8,65
55,1,naranja,8,120
55,1,melon,8,110
55,1,manzana,9,37
55,1,limon,9,286
55,1,kiwi,9,45
55,1,naranja,9,192
55,1,limon,10,33
55,1,kiwi,10,60
55,1,melon,10,99
55,1,manzana,11,14
55,1,limon,11,77
55,1,naranja,11,64
55,1,melon,11,154
55,1,naranja,12,24
55,1,melon,12,132
55,2,limon,1,132
55,2,kiwi,1,70
55,2,naranja,1,88
55,2,melon,1,759
55,2,manzana,2,10
55,2,limon,2,220
55,2,kiwi,2,95
55,2,naranja,2,312
55,2,melon,2,649
55,2,manzana,3,17
55,2,limon,3,121
55,2,kiwi,3,100
55,2,naranja,3,264
55,2,melon,3,528
55,2,manzana,4,28
55,2,limon,4,407
55,2,kiwi,4,190
55,2,naranja,4,224
55,2,melon,4,473
55,2,manzana,5,45
55,2,limon,5,407
55,2,kiwi,5,185
55,2,naranja,5,472
55,2,melon,5,165
