usuario_id,compra_id,fecha,region,mes
20,227,2023-05-29,1,05
22,559,2023-05-10,1,05
22,728,2023-05-11,1,05
22,221,2023-05-12,1,05
22,52,2023-05-16,1,05
22,390,2023-05-30,1,05
23,62,2023-05-17,1,05
23,569,2023-05-23,1,05
23,400,2023-05-24,1,05
23,231,2023-05-25,1,05
23,738,2023-05-25,1,05
24,634,2023-05-02,1,05
24,803,2023-05-02,1,05
24,127,2023-05-04,1,05
24,296,2023-05-11,1,05
24,465,2023-05-11,1,05
25,824,2023-05-04,1,05
25,655,2023-05-24,1,05
25,148,2023-05-26,1,05
25,317,2023-05-26,1,05
25,486,2023-05-29,1,05
26,404,2023-05-02,1,05
26,573,2023-05-07,1,05
26,235,2023-05-08,1,05
26,742,2023-05-11,1,05
26,66,2023-05-14,1,05
28,394,2023-05-04,1,05
28,563,2023-05-09,1,05
28,56,2023-05-10,1,05
28,732,2023-05-19,1,05
28,225,2023-05-31,1,05
29,825,2023-05-02,1,05
29,656,2023-05-26,1,05
29,487,2023-05-29,1,05
29,149,2023-05-30,1,05
29,318,2023-05-31,1,05
30,601,2023-05-06,1,05
30,432,2023-05-07,1,05
30,94,2023-05-10,1,05
30,263,2023-05-11,1,05
30,770,2023-05-26,1,05
31,60,2023-05-03,1,05
31,736,2023-05-07,1,05
31,567,2023-05-09,1,05
31,229,2023-05-19,1,05
31,398,2023-05-21,1,05
33,244,2023-05-03,1,05
33,75,2023-05-05,1,05
33,413,2023-05-14,1,05
33,751,2023-05-16,1,05
33,582,2023-05-23,1,05
34,179,2023-05-02,1,05
34,10,2023-05-08,1,05
34,517,2023-05-16,1,05
34,855,2023-05-18,1,05
34,348,2023-05-25,1,05
34,686,2023-05-31,1,05
35,289,2023-05-09,1,05
35,120,2023-05-11,1,05
35,458,2023-05-24,1,05
35,627,2023-05-28,1,05
35,796,2023-05-30,1,05
36,64,2023-05-03,1,05
36,740,2023-05-08,1,05
36,571,2023-05-09,1,05
36,233,2023-05-19,1,05
36,402,2023-05-26,1,05
37,580,2023-05-02,1,05
37,73,2023-05-13,1,05
37,749,2023-05-13,1,05
37,242,2023-05-21,1,05
37,411,2023-05-28,1,05
38,695,2023-05-07,1,05
38,526,2023-05-09,1,05
38,188,2023-05-12,1,05
38,357,2023-05-25,1,05
38,19,2023-05-28,1,05
38,864,2023-05-31,1,05
39,689,2023-05-01,1,05
39,13,2023-05-03,1,05
39,351,2023-05-05,1,05
39,858,2023-05-06,1,05
39,520,2023-05-14,1,05
39,182,2023-05-28,1,05
40,8,2023-05-01,1,05
40,515,2023-05-06,1,05
40,684,2023-05-12,1,05
40,853,2023-05-13,1,05
40,346,2023-05-28,1,05
40,177,2023-05-31,1,05
41,6,2023-05-06,1,05
41,175,2023-05-09,1,05
41,682,2023-05-10,1,05
41,344,2023-05-13,1,05
41,851,2023-05-23,1,05
41,513,2023-05-30,1,05
42,200,2023-05-05,1,05
42,369,2023-05-05,1,05
42,31,2023-05-15,1,05
42,538,2023-05-16,1,05
42,707,2023-05-17,1,05
43,104,2023-05-05,1,05
43,273,2023-05-06,1,05
43,611,2023-05-18,1,05
43,442,2023-05-21,1,05
43,780,2023-05-25,1,05
44,44,2023-05-09,1,05
44,382,2023-05-09,1,05
44,213,2023-05-16,1,05
44,551,2023-05-19,1,05
44,720,2023-05-23,1,05
45,256,2023-05-03,1,05
45,425,2023-05-07,1,05
45,763,2023-05-25,1,05
45,594,2023-05-26,1,05
45,87,2023-05-27,1,05
46,553,2023-05-08,1,05
46,215,2023-05-10,1,05
46,46,2023-05-13,1,05
46,722,2023-05-22,1,05
46,384,2023-05-31,1,05
47,483,2023-05-02,1,05
47,314,2023-05-04,1,05
47,821,2023-05-06,1,05
47,145,2023-05-07,1,05
47,652,2023-05-22,1,05
48,737,2023-05-07,1,05
48,61,2023-05-10,1,05
48,230,2023-05-13,1,05
48,399,2023-05-15,1,05
48,568,2023-05-21,1,05
49,576,2023-05-01,1,05
49,69,2023-05-11,1,05
49,745,2023-05-16,1,05
49,238,2023-05-20,1,05
49,407,2023-05-20,1,05
50,723,2023-05-13,1,05
50,47,2023-05-17,1,05
50,216,2023-05-22,1,05
50,554,2023-05-23,1,05
50,385,2023-05-27,1,05
51,815,2023-05-02,1,05
51,646,2023-05-12,1,05
51,477,2023-05-18,1,05
51,139,2023-05-28,1,05
51,308,2023-05-29,1,05
53,118,2023-05-12,1,05
53,287,2023-05-13,1,05
53,625,2023-05-15,1,05
53,794,2023-05-15,1,05
53,456,2023-05-17,1,05
54,226,2023-05-06,1,05
54,395,2023-05-06,1,05
54,733,2023-05-14,1,05
54,564,2023-05-17,1,05
54,57,2023-05-21,1,05
55,112,2023-05-06,1,05
55,450,2023-05-09,1,05
55,788,2023-05-13,1,05
55,281,2023-05-26,1,05
55,619,2023-05-31,1,05
56,466,2023-05-13,1,05
56,635,2023-05-13,1,05
56,804,2023-05-21,1,05
56,297,2023-05-24,1,05
56,128,2023-05-25,1,05
57,268,2023-05-03,1,05
57,606,2023-05-07,1,05
57,775,2023-05-10,1,05
57,99,2023-05-11,1,05
57,437,2023-05-18,1,05
58,752,2023-05-03,1,05
58,76,2023-05-14,1,05
58,245,2023-05-17,1,05
58,414,2023-05-22,1,05
58,583,2023-05-31,1,05
59,389,2023-05-05,1,05
59,51,2023-05-06,1,05
59,220,2023-05-07,1,05
59,727,2023-05-07,1,05
59,558,2023-05-10,1,05
60,669,2023-05-02,1,05
60,331,2023-05-10,1,05
60,162,2023-05-22,1,05
60,500,2023-05-26,1,05
60,838,2023-05-29,1,05
62,506,2023-05-11,1,05
62,337,2023-05-12,1,05
62,844,2023-05-13,1,05
62,675,2023-05-23,1,05
62,168,2023-05-27,1,05
63,608,2023-05-04,1,05
63,777,2023-05-07,1,05
63,270,2023-05-19,1,05
63,101,2023-05-27,1,05
63,439,2023-05-29,1,05
64,683,2023-05-03,1,05
64,514,2023-05-04,1,05
64,852,2023-05-09,1,05
64,176,2023-05-15,1,05
64,345,2023-05-26,1,05
64,7,2023-05-27,1,05
65,764,2023-05-06,1,05
65,257,2023-05-13,1,05
65,426,2023-05-19,1,05
65,88,2023-05-21,1,05
65,595,2023-05-31,1,05
66,279,2023-05-06,1,05
66,786,2023-05-16,1,05
66,617,2023-05-20,1,05
66,448,2023-05-21,1,05
66,110,2023-05-30,1,05
67,147,2023-05-05,1,05
67,316,2023-05-05,1,05
67,654,2023-05-18,1,05
67,823,2023-05-20,1,05
67,485,2023-05-29,1,05
68,191,2023-05-07,1,05
68,360,2023-05-20,1,05
68,529,2023-05-27,1,05
68,698,2023-05-27,1,05
68,22,2023-05-31,1,05
69,327,2023-05-10,1,05
69,665,2023-05-12,1,05
69,834,2023-05-12,1,05
69,496,2023-05-21,1,05
69,158,2023-05-31,1,05
70,690,2023-05-04,1,05
70,14,2023-05-11,1,05
70,859,2023-05-18,1,05
70,521,2023-05-19,1,05
70,352,2023-05-23,1,05
70,183,2023-05-30,1,05
71,294,2023-05-08,1,05
71,801,2023-05-09,1,05
71,463,2023-05-13,1,05
71,632,2023-05-20,1,05
71,125,2023-05-22,1,05
72,674,2023-05-03,1,05
72,843,2023-05-04,1,05
72,167,2023-05-22,1,05
72,336,2023-05-25,1,05
72,505,2023-05-25,1,05
73,285,2023-05-03,1,05
73,792,2023-05-06,1,05
73,454,2023-05-20,1,05
73,623,2023-05-20,1,05
73,116,2023-05-24,1,05
74,536,2023-05-15,1,05
74,705,2023-05-22,1,05
74,198,2023-05-23,1,05
74,367,2023-05-25,1,05
74,29,2023-05-26,1,05
76,484,2023-05-08,1,05
76,146,2023-05-09,1,05
76,822,2023-05-10,1,05
76,315,2023-05-22,1,05
76,653,2023-05-25,1,05
77,123,2023-05-06,1,05
77,292,2023-05-07,1,05
77,461,2023-05-10,1,05
77,630,2023-05-19,1,05
77,799,2023-05-31,1,05
78,77,2023-05-03,1,05
78,246,2023-05-03,1,05
78,753,2023-05-24,1,05
78,415,2023-05-26,1,05
78,584,2023-05-31,1,05
79,325,2023-05-04,1,05
79,156,2023-05-07,1,05
79,832,2023-05-08,1,05
79,663,2023-05-09,1,05
79,494,2023-05-15,1,05
80,519,2023-05-01,1,05
80,688,2023-05-19,1,05
80,857,2023-05-22,1,05
80,12,2023-05-24,1,05
80,181,2023-05-25,1,05
80,350,2023-05-25,1,05
81,712,2023-05-06,1,05
81,36,2023-05-08,1,05
81,205,2023-05-14,1,05
81,543,2023-05-14,1,05
81,374,2023-05-26,1,05
82,219,2023-05-03,1,05
82,726,2023-05-06,1,05
82,388,2023-05-20,1,05
82,557,2023-05-30,1,05
82,50,2023-05-31,1,05
83,691,2023-05-07,1,05
83,860,2023-05-13,1,05
83,522,2023-05-23,1,05
83,15,2023-05-26,1,05
83,353,2023-05-27,1,05
83,184,2023-05-31,1,05
84,126,2023-05-03,1,05
84,802,2023-05-09,1,05
84,464,2023-05-12,1,05
84,633,2023-05-27,1,05
84,295,2023-05-29,1,05
85,773,2023-05-06,1,05
85,97,2023-05-25,1,05
85,266,2023-05-26,1,05
85,435,2023-05-27,1,05
85,604,2023-05-30,1,05
86,144,2023-05-05,1,05
86,482,2023-05-07,1,05
86,820,2023-05-07,1,05
86,313,2023-05-10,1,05
86,651,2023-05-23,1,05
87,100,2023-05-07,1,05
87,438,2023-05-10,1,05
87,607,2023-05-17,1,05
87,269,2023-05-19,1,05
87,776,2023-05-31,1,05
88,419,2023-05-06,1,05
88,250,2023-05-17,1,05
88,81,2023-05-20,1,05
88,588,2023-05-26,1,05
88,757,2023-05-28,1,05
89,68,2023-05-01,1,05
89,575,2023-05-09,1,05
89,237,2023-05-15,1,05
89,744,2023-05-19,1,05
89,406,2023-05-20,1,05
91,862,2023-05-10,1,05
91,524,2023-05-14,1,05
91,355,2023-05-16,1,05
91,693,2023-05-16,1,05
91,17,2023-05-18,1,05
91,186,2023-05-23,1,05
93,260,2023-05-02,1,05
93,91,2023-05-04,1,05
93,429,2023-05-12,1,05
93,598,2023-05-19,1,05
93,767,2023-05-23,1,05
94,680,2023-05-04,1,05
94,342,2023-05-06,1,05
94,173,2023-05-09,1,05
94,511,2023-05-09,1,05
94,849,2023-05-14,1,05
94,4,2023-05-19,1,05
95,332,2023-05-06,1,05
95,839,2023-05-12,1,05
95,501,2023-05-14,1,05
95,670,2023-05-14,1,05
95,163,2023-05-23,1,05
96,817,2023-05-01,1,05
96,479,2023-05-02,1,05
96,310,2023-05-16,1,05
96,141,2023-05-26,1,05
96,648,2023-05-27,1,05
97,797,2023-05-01,1,05
97,290,2023-05-11,1,05
97,121,2023-05-12,1,05
97,459,2023-05-13,1,05
97,628,2023-05-27,1,05
98,784,2023-05-03,1,05
98,108,2023-05-15,1,05
98,446,2023-05-23,1,05
98,615,2023-05-23,1,05
98,277,2023-05-24,1,05
100,754,2023-05-05,1,05
100,78,2023-05-07,1,05
100,585,2023-05-07,1,05
100,247,2023-05-09,1,05
100,416,2023-05-11,1,05
101,18,2023-05-01,1,05
101,863,2023-05-01,1,05
101,187,2023-05-06,1,05
101,525,2023-05-19,1,05
101,694,2023-05-26,1,05
101,356,2023-05-29,1,05
102,421,2023-05-01,1,05
102,83,2023-05-06,1,05
102,590,2023-05-13,1,05
102,252,2023-05-20,1,05
102,759,2023-05-29,1,05
103,54,2023-05-04,1,05
103,223,2023-05-10,1,05
103,730,2023-05-21,1,05
103,561,2023-05-23,1,05
103,392,2023-05-24,1,05
104,719,2023-05-15,1,05
104,43,2023-05-18,1,05
104,381,2023-05-25,1,05
104,212,2023-05-27,1,05
104,550,2023-05-28,1,05
105,178,2023-05-13,1,05
105,347,2023-05-19,1,05
105,9,2023-05-20,1,05
105,854,2023-05-20,1,05
105,685,2023-05-29,1,05
105,516,2023-05-30,1,05
106,305,2023-05-03,1,05
106,643,2023-05-07,1,05
106,136,2023-05-17,1,05
106,474,2023-05-21,1,05
106,812,2023-05-26,1,05
107,258,2023-05-04,1,05
107,427,2023-05-04,1,05
107,596,2023-05-14,1,05
107,89,2023-05-16,1,05
107,765,2023-05-31,1,05
108,291,2023-05-03,1,05
108,460,2023-05-03,1,05
108,629,2023-05-03,1,05
108,122,2023-05-10,1,05
108,798,2023-05-29,1,05
109,343,2023-05-03,1,05
109,512,2023-05-04,1,05
109,850,2023-05-13,1,05
109,174,2023-05-20,1,05
109,5,2023-05-25,1,05
109,681,2023-05-25,1,05
110,410,2023-05-08,1,05
110,72,2023-05-13,1,05
110,748,2023-05-16,1,05
110,579,2023-05-19,1,05
110,241,2023-05-26,1,05
111,495,2023-05-01,1,05
111,664,2023-05-02,1,05
111,326,2023-05-19,1,05
111,157,2023-05-29,1,05
111,833,2023-05-30,1,05
112,2,2023-05-03,1,05
112,340,2023-05-09,1,05
112,171,2023-05-16,1,05
112,678,2023-05-16,1,05
112,509,2023-05-17,1,05
112,847,2023-05-17,1,05
113,592,2023-05-09,1,05
113,85,2023-05-17,1,05
113,254,2023-05-21,1,05
113,423,2023-05-27,1,05
113,761,2023-05-31,1,05
114,284,2023-05-06,1,05
114,115,2023-05-10,1,05
114,453,2023-05-23,1,05
114,791,2023-05-30,1,05
114,622,2023-05-31,1,05
116,142,2023-05-05,1,05
116,480,2023-05-08,1,05
116,818,2023-05-11,1,05
116,649,2023-05-16,1,05
116,311,2023-05-28,1,05
117,180,2023-05-02,1,05
117,687,2023-05-09,1,05
117,349,2023-05-10,1,05
117,518,2023-05-17,1,05
117,856,2023-05-20,1,05
117,11,2023-05-30,1,05
118,330,2023-05-08,1,05
118,837,2023-05-09,1,05
118,668,2023-05-10,1,05
118,161,2023-05-13,1,05
118,499,2023-05-20,1,05
120,217,2023-05-02,1,05
120,48,2023-05-06,1,05
120,386,2023-05-18,1,05
120,555,2023-05-26,1,05
120,724,2023-05-26,1,05
121,809,2023-05-04,1,05
121,302,2023-05-05,1,05
121,133,2023-05-06,1,05
121,640,2023-05-25,1,05
121,471,2023-05-26,1,05
122,430,2023-05-06,1,05
122,261,2023-05-12,1,05
122,599,2023-05-16,1,05
122,92,2023-05-24,1,05
122,768,2023-05-30,1,05
123,504,2023-05-02,1,05
123,335,2023-05-13,1,05
123,166,2023-05-23,1,05
123,673,2023-05-28,1,05
123,842,2023-05-29,1,05
124,609,2023-05-04,1,05
124,102,2023-05-15,1,05
124,778,2023-05-18,1,05
124,440,2023-05-19,1,05
124,271,2023-05-22,1,05
125,679,2023-05-01,1,05
125,341,2023-05-14,1,05
125,3,2023-05-18,1,05
125,848,2023-05-20,1,05
125,172,2023-05-28,1,05
125,510,2023-05-28,1,05
126,473,2023-05-16,1,05
126,811,2023-05-17,1,05
126,135,2023-05-26,1,05
126,304,2023-05-26,1,05
126,642,2023-05-31,1,05
127,378,2023-05-02,1,05
127,547,2023-05-09,1,05
127,40,2023-05-18,1,05
127,209,2023-05-25,1,05
127,716,2023-05-31,1,05
128,602,2023-05-01,1,05
128,771,2023-05-04,1,05
128,264,2023-05-19,1,05
128,95,2023-05-27,1,05
128,433,2023-05-31,1,05
129,204,2023-05-10,1,05
129,711,2023-05-12,1,05
129,542,2023-05-14,1,05
129,35,2023-05-15,1,05
129,373,2023-05-27,1,05
130,541,2023-05-01,1,05
130,372,2023-05-22,1,05
130,34,2023-05-23,1,05
130,710,2023-05-23,1,05
130,203,2023-05-30,1,05
131,391,2023-05-11,1,05
131,560,2023-05-21,1,05
131,729,2023-05-22,1,05
131,222,2023-05-24,1,05
131,53,2023-05-27,1,05
132,782,2023-05-02,1,05
132,106,2023-05-05,1,05
132,275,2023-05-11,1,05
132,613,2023-05-12,1,05
132,444,2023-05-16,1,05
134,131,2023-05-01,1,05
134,469,2023-05-22,1,05
134,807,2023-05-24,1,05
134,300,2023-05-29,1,05
134,638,2023-05-29,1,05
135,105,2023-05-11,1,05
135,443,2023-05-11,1,05
135,612,2023-05-13,1,05
135,781,2023-05-17,1,05
135,274,2023-05-20,1,05
136,319,2023-05-01,1,05
136,826,2023-05-02,1,05
136,657,2023-05-08,1,05
136,150,2023-05-11,1,05
136,488,2023-05-18,1,05
138,489,2023-05-05,1,05
138,320,2023-05-08,1,05
138,827,2023-05-11,1,05
138,151,2023-05-17,1,05
138,658,2023-05-20,1,05
139,272,2023-05-15,1,05
139,779,2023-05-19,1,05
139,441,2023-05-20,1,05
139,103,2023-05-22,1,05
139,610,2023-05-25,1,05
140,574,2023-05-12,1,05
140,743,2023-05-13,1,05
140,236,2023-05-18,1,05
140,405,2023-05-23,1,05
140,67,2023-05-28,1,05
141,702,2023-05-03,1,05
141,364,2023-05-04,1,05
141,26,2023-05-14,1,05
141,533,2023-05-15,1,05
141,195,2023-05-20,1,05
142,436,2023-05-08,1,05
142,774,2023-05-11,1,05
142,267,2023-05-12,1,05
142,605,2023-05-24,1,05
142,98,2023-05-26,1,05
143,39,2023-05-05,1,05
143,208,2023-05-05,1,05
143,377,2023-05-24,1,05
143,546,2023-05-27,1,05
143,715,2023-05-28,1,05
144,600,2023-05-06,1,05
144,769,2023-05-13,1,05
144,431,2023-05-23,1,05
144,93,2023-05-27,1,05
144,262,2023-05-28,1,05
146,383,2023-05-01,1,05
146,214,2023-05-07,1,05
146,45,2023-05-21,1,05
146,721,2023-05-25,1,05
146,552,2023-05-31,1,05
147,562,2023-05-05,1,05
147,731,2023-05-14,1,05
147,55,2023-05-16,1,05
147,224,2023-05-25,1,05
147,393,2023-05-25,1,05
148,41,2023-05-06,1,05
148,717,2023-05-07,1,05
148,210,2023-05-09,1,05
148,379,2023-05-11,1,05
148,548,2023-05-21,1,05
149,476,2023-05-19,1,05
149,307,2023-05-20,1,05
149,138,2023-05-30,1,05
149,645,2023-05-31,1,05
149,814,2023-05-31,1,05
150,82,2023-05-07,1,05
150,589,2023-05-24,1,05
150,758,2023-05-27,1,05
150,251,2023-05-30,1,05
150,420,2023-05-30,1,05
151,202,2023-05-01,1,05
151,33,2023-05-05,1,05
151,371,2023-05-05,1,05
151,709,2023-05-11,1,05
151,540,2023-05-19,1,05
152,79,2023-05-03,1,05
152,248,2023-05-13,1,05
152,586,2023-05-26,1,05
152,755,2023-05-27,1,05
152,417,2023-05-28,1,05
153,155,2023-05-14,1,05
153,324,2023-05-14,1,05
153,493,2023-05-15,1,05
153,662,2023-05-21,1,05
153,831,2023-05-29,1,05
154,497,2023-05-01,1,05
154,835,2023-05-18,1,05
154,328,2023-05-21,1,05
154,159,2023-05-23,1,05
154,666,2023-05-31,1,05
155,739,2023-05-08,1,05
155,232,2023-05-16,1,05
155,401,2023-05-26,1,05
155,63,2023-05-27,1,05
155,570,2023-05-28,1,05
156,475,2023-05-06,1,05
156,306,2023-05-09,1,05
156,137,2023-05-18,1,05
156,644,2023-05-19,1,05
156,813,2023-05-24,1,05
157,71,2023-05-06,1,05
157,747,2023-05-10,1,05
157,578,2023-05-20,1,05
157,409,2023-05-21,1,05
157,240,2023-05-30,1,05
158,676,2023-05-07,1,05
158,845,2023-05-13,1,05
158,169,2023-05-15,1,05
158,507,2023-05-20,1,05
158,338,2023-05-27,1,05
159,810,2023-05-01,1,05
159,472,2023-05-07,1,05
159,303,2023-05-27,1,05
159,641,2023-05-27,1,05
159,134,2023-05-28,1,05
160,631,2023-05-04,1,05
160,800,2023-05-15,1,05
160,124,2023-05-25,1,05
160,293,2023-05-25,1,05
160,462,2023-05-29,1,05
161,96,2023-05-04,1,05
161,265,2023-05-08,1,05
161,434,2023-05-10,1,05
161,603,2023-05-14,1,05
161,772,2023-05-21,1,05
162,587,2023-05-03,1,05
162,80,2023-05-09,1,05
162,418,2023-05-21,1,05
162,249,2023-05-23,1,05
162,756,2023-05-26,1,05
163,153,2023-05-02,1,05
163,829,2023-05-05,1,05
163,660,2023-05-10,1,05
163,491,2023-05-13,1,05
163,322,2023-05-22,1,05
164,597,2023-05-04,1,05
164,90,2023-05-17,1,05
164,766,2023-05-22,1,05
164,428,2023-05-24,1,05
164,259,2023-05-30,1,05
165,412,2023-05-02,1,05
165,243,2023-05-19,1,05
165,74,2023-05-27,1,05
165,581,2023-05-28,1,05
165,750,2023-05-29,1,05
166,537,2023-05-10,1,05
166,30,2023-05-19,1,05
166,706,2023-05-19,1,05
166,368,2023-05-23,1,05
166,199,2023-05-30,1,05
167,789,2023-05-10,1,05
167,113,2023-05-11,1,05
167,282,2023-05-19,1,05
167,451,2023-05-21,1,05
167,620,2023-05-23,1,05
168,196,2023-05-01,1,05
168,534,2023-05-07,1,05
168,27,2023-05-16,1,05
168,365,2023-05-20,1,05
168,703,2023-05-29,1,05
169,170,2023-05-02,1,05
169,339,2023-05-06,1,05
169,1,2023-05-07,1,05
169,677,2023-05-10,1,05
169,846,2023-05-10,1,05
169,508,2023-05-12,1,05
170,24,2023-05-05,1,05
170,362,2023-05-15,1,05
170,531,2023-05-20,1,05
170,700,2023-05-20,1,05
170,193,2023-05-30,1,05
171,861,2023-05-08,1,05
171,692,2023-05-13,1,05
171,16,2023-05-16,1,05
171,354,2023-05-18,1,05
171,523,2023-05-20,1,05
171,185,2023-05-25,1,05
172,718,2023-05-04,1,05
172,42,2023-05-09,1,05
172,211,2023-05-10,1,05
172,380,2023-05-19,1,05
172,549,2023-05-28,1,05
174,422,2023-05-01,1,05
174,591,2023-05-22,1,05
174,84,2023-05-23,1,05
174,760,2023-05-23,1,05
174,253,2023-05-28,1,05
175,539,2023-05-03,1,05
175,32,2023-05-13,1,05
175,708,2023-05-14,1,05
175,201,2023-05-18,1,05
175,370,2023-05-27,1,05
176,865,2023-05-05,1,05
176,20,2023-05-07,1,05
176,696,2023-05-09,1,05
176,189,2023-05-12,1,05
176,527,2023-05-13,1,05
176,358,2023-05-27,1,05
177,194,2023-05-08,1,05
177,25,2023-05-16,1,05
177,363,2023-05-17,1,05
177,532,2023-05-22,1,05
177,701,2023-05-28,1,05
178,321,2023-05-01,1,05
178,828,2023-05-07,1,05
178,659,2023-05-18,1,05
178,490,2023-05-22,1,05
178,152,2023-05-30,1,05
179,704,2023-05-08,1,05
179,535,2023-05-10,1,05
179,366,2023-05-13,1,05
179,197,2023-05-24,1,05
179,28,2023-05-26,1,05
180,276,2023-05-05,1,05
180,107,2023-05-09,1,05
180,445,2023-05-13,1,05
180,783,2023-05-18,1,05
180,614,2023-05-21,1,05
181,661,2023-05-15,1,05
181,492,2023-05-20,1,05
181,830,2023-05-21,1,05
181,154,2023-05-23,1,05
181,323,2023-05-28,1,05
182,503,2023-05-13,1,05
182,672,2023-05-13,1,05
182,165,2023-05-15,1,05
182,841,2023-05-23,1,05
182,334,2023-05-29,1,05
183,65,2023-05-01,1,05
183,741,2023-05-01,1,05
183,572,2023-05-05,1,05
183,234,2023-05-06,1,05
183,403,2023-05-29,1,05
184,866,2023-05-01,1,05
184,190,2023-05-07,1,05
184,528,2023-05-09,1,05
184,21,2023-05-13,1,05
184,697,2023-05-13,1,05
184,359,2023-05-25,1,05
185,618,2023-05-03,1,05
185,787,2023-05-03,1,05
185,449,2023-05-14,1,05
185,280,2023-05-16,1,05
185,111,2023-05-25,1,05
186,70,2023-05-02,1,05
186,746,2023-05-03,1,05
186,408,2023-05-05,1,05
186,239,2023-05-07,1,05
186,577,2023-05-23,1,05
1,844,2023-06-15,1,06
1,478,2023-06-17,1,06
1,295,2023-06-23,1,06
1,112,2023-06-27,1,06
1,661,2023-06-27,1,06
2,858,2023-06-02,1,06
2,675,2023-06-13,1,06
2,126,2023-06-27,1,06
2,309,2023-06-28,1,06
2,492,2023-06-29,1,06
3,694,2023-06-08,1,06
3,877,2023-06-16,1,06
3,328,2023-06-20,1,06
3,511,2023-06-23,1,06
3,145,2023-06-24,1,06
5,498,2023-06-09,1,06
5,315,2023-06-18,1,06
5,132,2023-06-20,1,06
5,681,2023-06-20,1,06
5,864,2023-06-20,1,06
6,413,2023-06-03,1,06
6,596,2023-06-05,1,06
6,47,2023-06-12,1,06
6,230,2023-06-20,1,06
6,779,2023-06-28,1,06
8,628,2023-06-02,1,06
8,262,2023-06-13,1,06
8,79,2023-06-15,1,06
8,811,2023-06-21,1,06
8,445,2023-06-22,1,06
9,444,2023-06-02,1,06
9,261,2023-06-04,1,06
9,810,2023-06-10,1,06
9,78,2023-06-14,1,06
9,627,2023-06-26,1,06
10,550,2023-06-04,1,06
10,1,2023-06-15,1,06
10,916,2023-06-15,1,06
10,367,2023-06-18,1,06
10,184,2023-06-24,1,06
10,733,2023-06-30,1,06
11,414,2023-06-07,1,06
11,597,2023-06-07,1,06
11,231,2023-06-11,1,06
11,48,2023-06-19,1,06
11,780,2023-06-21,1,06
12,69,2023-06-04,1,06
12,435,2023-06-08,1,06
12,801,2023-06-13,1,06
12,618,2023-06-16,1,06
12,252,2023-06-30,1,06
13,800,2023-06-05,1,06
13,68,2023-06-09,1,06
13,434,2023-06-10,1,06
13,251,2023-06-14,1,06
13,617,2023-06-20,1,06
14,117,2023-06-05,1,06
14,849,2023-06-11,1,06
14,483,2023-06-13,1,06
14,300,2023-06-29,1,06
14,666,2023-06-29,1,06
15,832,2023-06-06,1,06
15,100,2023-06-10,1,06
15,649,2023-06-11,1,06
15,466,2023-06-16,1,06
15,283,2023-06-18,1,06
16,859,2023-06-08,1,06
16,493,2023-06-12,1,06
16,310,2023-06-16,1,06
16,127,2023-06-27,1,06
16,676,2023-06-30,1,06
17,372,2023-06-16,1,06
17,555,2023-06-19,1,06
17,189,2023-06-23,1,06
17,738,2023-06-26,1,06
17,921,2023-06-27,1,06
17,6,2023-06-29,1,06
18,31,2023-06-05,1,06
18,763,2023-06-09,1,06
18,580,2023-06-11,1,06
18,397,2023-06-18,1,06
18,214,2023-06-21,1,06
19,908,2023-06-03,1,06
19,359,2023-06-04,1,06
19,725,2023-06-14,1,06
19,542,2023-06-24,1,06
19,176,2023-06-29,1,06
20,66,2023-06-02,1,06
20,615,2023-06-12,1,06
20,798,2023-06-14,1,06
20,432,2023-06-17,1,06
20,249,2023-06-20,1,06
21,425,2023-06-03,1,06
21,791,2023-06-11,1,06
21,59,2023-06-17,1,06
21,608,2023-06-20,1,06
21,242,2023-06-25,1,06
23,122,2023-06-02,1,06
23,671,2023-06-19,1,06
23,305,2023-06-25,1,06
23,488,2023-06-25,1,06
23,854,2023-06-26,1,06
24,639,2023-06-06,1,06
24,822,2023-06-09,1,06
24,90,2023-06-15,1,06
24,273,2023-06-22,1,06
24,456,2023-06-28,1,06
25,699,2023-06-01,1,06
25,150,2023-06-04,1,06
25,882,2023-06-08,1,06
25,516,2023-06-12,1,06
25,333,2023-06-22,1,06
26,225,2023-06-05,1,06
26,42,2023-06-20,1,06
26,591,2023-06-20,1,06
26,408,2023-06-25,1,06
26,774,2023-06-27,1,06
27,344,2023-06-04,1,06
27,893,2023-06-06,1,06
27,710,2023-06-07,1,06
27,527,2023-06-08,1,06
27,161,2023-06-20,1,06
29,820,2023-06-06,1,06
29,637,2023-06-19,1,06
29,88,2023-06-26,1,06
29,271,2023-06-26,1,06
29,454,2023-06-30,1,06
30,140,2023-06-04,1,06
30,323,2023-06-05,1,06
30,506,2023-06-06,1,06
30,689,2023-06-09,1,06
30,872,2023-06-24,1,06
31,144,2023-06-06,1,06
31,876,2023-06-14,1,06
31,510,2023-06-18,1,06
31,693,2023-06-22,1,06
31,327,2023-06-25,1,06
32,250,2023-06-14,1,06
32,433,2023-06-15,1,06
32,67,2023-06-23,1,06
32,799,2023-06-25,1,06
32,616,2023-06-28,1,06
34,502,2023-06-03,1,06
34,319,2023-06-17,1,06
34,136,2023-06-18,1,06
34,685,2023-06-27,1,06
34,868,2023-06-30,1,06
35,279,2023-06-06,1,06
35,96,2023-06-09,1,06
35,462,2023-06-10,1,06
35,828,2023-06-14,1,06
35,645,2023-06-21,1,06
36,809,2023-06-05,1,06
36,77,2023-06-09,1,06
36,260,2023-06-16,1,06
