compra_id,mes,region,ano
771,septiembre,1,9999
772,septiembre,1,9999
773,septiembre,1,9999
774,septiembre,1,9999
775,septiembre,1,9999
776,septiembre,1,9999
777,septiembre,1,9999
778,septiembre,1,9999
779,septiembre,1,9999
780,septiembre,1,9999
781,septiembre,1,9999
782,septiembre,1,9999
783,septiembre,1,9999
784,septiembre,1,9999
785,septiembre,1,9999
786,septiembre,1,9999
787,septiembre,1,9999
788,septiembre,1,9999
789,septiembre,1,9999
790,septiembre,1,9999
791,septiembre,1,9999
792,septiembre,1,9999
793,septiembre,1,9999
794,septiembre,1,9999
795,septiembre,1,9999
796,septiembre,1,9999
797,septiembre,1,9999
798,septiembre,1,9999
799,septiembre,1,9999
800,septiembre,1,9999
801,septiembre,1,9999
802,septiembre,1,9999
803,septiembre,1,9999
804,septiembre,1,9999
805,septiembre,1,9999
806,septiembre,1,9999
807,septiembre,1,9999
808,septiembre,1,9999
809,septiembre,1,9999
810,septiembre,1,9999
811,septiembre,1,9999
812,septiembre,1,9999
813,septiembre,1,9999
814,septiembre,1,9999
815,septiembre,1,9999
816,septiembre,1,9999
817,septiembre,1,9999
818,septiembre,1,9999
1,octubre,1,9999
2,octubre,1,9999
3,octubre,1,9999
4,octubre,1,9999
5,octubre,1,9999
6,octubre,1,9999
7,octubre,1,9999
8,octubre,1,9999
9,octubre,1,9999
10,octubre,1,9999
11,octubre,1,9999
12,octubre,1,9999
13,octubre,1,9999
14,octubre,1,9999
15,octubre,1,9999
16,octubre,1,9999
17,octubre,1,9999
18,octubre,1,9999
19,octubre,1,9999
20,octubre,1,9999
21,octubre,1,9999
22,octubre,1,9999
23,octubre,1,9999
24,octubre,1,9999
25,octubre,1,9999
26,octubre,1,9999
27,octubre,1,9999
28,octubre,1,9999
29,octubre,1,9999
30,octubre,1,9999
31,octubre,1,9999
32,octubre,1,9999
33,octubre,1,9999
34,octubre,1,9999
35,octubre,1,9999
36,octubre,1,9999
37,octubre,1,9999
38,octubre,1,9999
39,octubre,1,9999
40,octubre,1,9999
41,octubre,1,9999
42,octubre,1,9999
43,octubre,1,9999
44,octubre,1,9999
45,octubre,1,9999
46,octubre,1,9999
47,octubre,1,9999
48,octubre,1,9999
49,octubre,1,9999
50,octubre,1,9999
51,octubre,1,9999
52,octubre,1,9999
53,octubre,1,9999
54,octubre,1,9999
55,octubre,1,9999
56,octubre,1,9999
57,octubre,1,9999
58,octubre,1,9999
59,octubre,1,9999
60,octubre,1,9999
61,octubre,1,9999
62,octubre,1,9999
63,octubre,1,9999
64,octubre,1,9999
65,octubre,1,9999
66,octubre,1,9999
67,octubre,1,9999
68,octubre,1,9999
69,octubre,1,9999
70,octubre,1,9999
71,octubre,1,9999
72,octubre,1,9999
73,octubre,1,9999
74,octubre,1,9999
75,octubre,1,9999
76,octubre,1,9999
77,octubre,1,9999
78,octubre,1,9999
79,octubre,1,9999
80,octubre,1,9999
81,octubre,1,9999
82,octubre,1,9999
83,octubre,1,9999
84,octubre,1,9999
85,octubre,1,9999
86,octubre,1,9999
87,octubre,1,9999
88,octubre,1,9999
89,octubre,1,9999
90,octubre,1,9999
91,octubre,1,9999
92,octubre,1,9999
93,octubre,1,9999
94,octubre,1,9999
95,octubre,1,9999
96,octubre,1,9999
97,octubre,1,9999
98,octubre,1,9999
99,octubre,1,9999
100,octubre,1,9999
101,octubre,1,9999
102,octubre,1,9999
103,octubre,1,9999
104,octubre,1,9999
105,octubre,1,9999
106,octubre,1,9999
107,octubre,1,9999
108,octubre,1,9999
109,octubre,1,9999
110,octubre,1,9999
111,octubre,1,9999
112,octubre,1,9999
113,octubre,1,9999
114,octubre,1,9999
115,octubre,1,9999
116,octubre,1,9999
117,octubre,1,9999
118,octubre,1,9999
119,octubre,1,9999
120,octubre,1,9999
121,octubre,1,9999
122,octubre,1,9999
123,octubre,1,9999
124,octubre,1,9999
125,octubre,1,9999
126,octubre,1,9999
127,octubre,1,9999
128,octubre,1,9999
129,octubre,1,9999
130,octubre,1,9999
131,octubre,1,9999
132,octubre,1,9999
133,octubre,1,9999
134,octubre,1,9999
135,octubre,1,9999
136,octubre,1,9999
137,octubre,1,9999
138,octubre,1,9999
139,octubre,1,9999
140,octubre,1,9999
141,octubre,1,9999
142,octubre,1,9999
143,octubre,1,9999
144,octubre,1,9999
145,octubre,1,9999
146,octubre,1,9999
147,octubre,1,9999
148,octubre,1,9999
149,octubre,1,9999
150,octubre,1,9999
151,octubre,1,9999
152,octubre,1,9999
153,octubre,1,9999
154,octubre,1,9999
155,octubre,1,9999
156,octubre,1,9999
157,octubre,1,9999
158,octubre,1,9999
159,octubre,1,9999
160,octubre,1,9999
161,octubre,1,9999
162,octubre,1,9999
163,octubre,1,9999
164,octubre,1,9999
165,octubre,1,9999
166,octubre,1,9999
167,octubre,1,9999
168,octubre,1,9999
169,octubre,1,9999
170,octubre,1,9999
171,octubre,1,9999
172,octubre,1,9999
173,octubre,1,9999
174,octubre,1,9999
175,octubre,1,9999
176,octubre,1,9999
177,octubre,1,9999
178,octubre,1,9999
179,octubre,1,9999
180,octubre,1,9999
181,octubre,1,9999
182,octubre,1,9999
183,octubre,1,9999
184,octubre,1,9999
185,octubre,1,9999
186,octubre,1,9999
187,octubre,1,9999
188,octubre,1,9999
189,octubre,1,9999
190,octubre,1,9999
191,octubre,1,9999
192,octubre,1,9999
193,octubre,1,9999
194,octubre,1,9999
195,octubre,1,9999
196,octubre,1,9999
197,octubre,1,9999
198,octubre,1,9999
199,octubre,1,9999
200,octubre,1,9999
201,octubre,1,9999
202,octubre,1,9999
203,octubre,1,9999
204,octubre,1,9999
205,octubre,1,9999
206,octubre,1,9999
207,octubre,1,9999
208,octubre,1,9999
209,octubre,1,9999
210,octubre,1,9999
211,octubre,1,9999
212,octubre,1,9999
213,octubre,1,9999
214,octubre,1,9999
215,octubre,1,9999
216,octubre,1,9999
217,octubre,1,9999
218,octubre,1,9999
219,octubre,1,9999
220,octubre,1,9999
221,octubre,1,9999
222,octubre,1,9999
223,octubre,1,9999
224,octubre,1,9999
225,octubre,1,9999
226,octubre,1,9999
227,octubre,1,9999
228,octubre,1,9999
229,octubre,1,9999
230,octubre,1,9999
231,octubre,1,9999
232,octubre,1,9999
233,octubre,1,9999
234,octubre,1,9999
235,octubre,1,9999
236,octubre,1,9999
237,octubre,1,9999
238,octubre,1,9999
239,octubre,1,9999
240,octubre,1,9999
241,octubre,1,9999
242,octubre,1,9999
243,octubre,1,9999
244,octubre,1,9999
245,octubre,1,9999
246,octubre,1,9999
247,octubre,1,9999
248,octubre,1,9999
249,octubre,1,9999
250,octubre,1,9999
251,octubre,1,9999
252,octubre,1,9999
253,octubre,1,9999
254,octubre,1,9999
255,octubre,1,9999
256,octubre,1,9999
257,octubre,1,9999
258,octubre,1,9999
259,octubre,1,9999
260,octubre,1,9999
261,octubre,1,9999
262,octubre,1,9999
263,octubre,1,9999
264,octubre,1,9999
265,octubre,1,9999
266,octubre,1,9999
267,octubre,1,9999
268,octubre,1,9999
269,octubre,1,9999
270,octubre,1,9999
271,octubre,1,9999
272,octubre,1,9999
273,octubre,1,9999
274,octubre,1,9999
275,octubre,1,9999
276,octubre,1,9999
277,octubre,1,9999
278,octubre,1,9999
279,octubre,1,9999
280,octubre,1,9999
281,octubre,1,9999
282,octubre,1,9999
283,octubre,1,9999
284,octubre,1,9999
285,octubre,1,9999
286,octubre,1,9999
287,octubre,1,9999
288,octubre,1,9999
289,octubre,1,9999
290,octubre,1,9999
291,octubre,1,9999
292,octubre,1,9999
293,octubre,1,9999
294,octubre,1,9999
295,octubre,1,9999
296,octubre,1,9999
297,octubre,1,9999
298,octubre,1,9999
299,octubre,1,9999
300,octubre,1,9999
301,octubre,1,9999
302,octubre,1,9999
303,octubre,1,9999
304,octubre,1,9999
305,octubre,1,9999
306,octubre,1,9999
307,octubre,1,9999
308,octubre,1,9999
309,octubre,1,9999
310,octubre,1,9999
311,octubre,1,9999
312,octubre,1,9999
313,octubre,1,9999
314,octubre,1,9999
315,octubre,1,9999
316,octubre,1,9999
317,octubre,1,9999
318,octubre,1,9999
319,octubre,1,9999
320,octubre,1,9999
321,octubre,1,9999
322,octubre,1,9999
323,octubre,1,9999
324,octubre,1,9999
325,octubre,1,9999
326,octubre,1,9999
327,octubre,1,9999
328,octubre,1,9999
329,octubre,1,9999
330,octubre,1,9999
331,octubre,1,9999
332,octubre,1,9999
333,octubre,1,9999
334,octubre,1,9999
335,octubre,1,9999
336,octubre,1,9999
337,octubre,1,9999
338,octubre,1,9999
339,octubre,1,9999
340,octubre,1,9999
341,octubre,1,9999
342,octubre,1,9999
343,octubre,1,9999
344,octubre,1,9999
345,octubre,1,9999
346,octubre,1,9999
347,octubre,1,9999
348,octubre,1,9999
349,octubre,1,9999
350,octubre,1,9999
351,octubre,1,9999
352,octubre,1,9999
353,octubre,1,9999
354,octubre,1,9999
355,octubre,1,9999
356,octubre,1,9999
357,octubre,1,9999
358,octubre,1,9999
359,octubre,1,9999
360,octubre,1,9999
361,octubre,1,9999
362,octubre,1,9999
363,octubre,1,9999
364,octubre,1,9999
365,octubre,1,9999
366,octubre,1,9999
367,octubre,1,9999
368,octubre,1,9999
369,octubre,1,9999
370,octubre,1,9999
371,octubre,1,9999
372,octubre,1,9999
373,octubre,1,9999
374,octubre,1,9999
375,octubre,1,9999
376,octubre,1,9999
377,octubre,1,9999
378,octubre,1,9999
379,octubre,1,9999
380,octubre,1,9999
381,octubre,1,9999
382,octubre,1,9999
383,octubre,1,9999
384,octubre,1,9999
385,octubre,1,9999
386,octubre,1,9999
387,octubre,1,9999
388,octubre,1,9999
389,octubre,1,9999
390,octubre,1,9999
391,octubre,1,9999
392,octubre,1,9999
393,octubre,1,9999
394,octubre,1,9999
395,octubre,1,9999
396,octubre,1,9999
397,octubre,1,9999
398,octubre,1,9999
399,octubre,1,9999
400,octubre,1,9999
401,octubre,1,9999
402,octubre,1,9999
403,octubre,1,9999
404,octubre,1,9999
405,octubre,1,9999
406,octubre,1,9999
407,octubre,1,9999
408,octubre,1,9999
409,octubre,1,9999
410,octubre,1,9999
411,octubre,1,9999
412,octubre,1,9999
413,octubre,1,9999
414,octubre,1,9999
415,octubre,1,9999
416,octubre,1,9999
417,octubre,1,9999
418,octubre,1,9999
419,octubre,1,9999
420,octubre,1,9999
421,octubre,1,9999
422,octubre,1,9999
423,octubre,1,9999
424,octubre,1,9999
425,octubre,1,9999
426,octubre,1,9999
427,octubre,1,9999
428,octubre,1,9999
429,octubre,1,9999
430,octubre,1,9999
431,octubre,1,9999
432,octubre,1,9999
433,octubre,1,9999
434,octubre,1,9999
435,octubre,1,9999
436,octubre,1,9999
437,octubre,1,9999
438,octubre,1,9999
439,octubre,1,9999
440,octubre,1,9999
441,octubre,1,9999
442,octubre,1,9999
443,octubre,1,9999
444,octubre,1,9999
445,octubre,1,9999
446,octubre,1,9999
447,octubre,1,9999
448,octubre,1,9999
449,octubre,1,9999
450,octubre,1,9999
451,octubre,1,9999
452,octubre,1,9999
453,octubre,1,9999
454,octubre,1,9999
455,octubre,1,9999
456,octubre,1,9999
457,octubre,1,9999
458,octubre,1,9999
459,octubre,1,9999
460,octubre,1,9999
461,octubre,1,9999
462,octubre,1,9999
463,octubre,1,9999
464,octubre,1,9999
465,octubre,1,9999
466,octubre,1,9999
467,octubre,1,9999
468,octubre,1,9999
469,octubre,1,9999
470,octubre,1,9999
471,octubre,1,9999
472,octubre,1,9999
473,octubre,1,9999
474,octubre,1,9999
475,octubre,1,9999
476,octubre,1,9999
477,octubre,1,9999
478,octubre,1,9999
479,octubre,1,9999
480,octubre,1,9999
481,octubre,1,9999
482,octubre,1,9999
483,octubre,1,9999
484,octubre,1,9999
485,octubre,1,9999
486,octubre,1,9999
487,octubre,1,9999
488,octubre,1,9999
489,octubre,1,9999
490,octubre,1,9999
491,octubre,1,9999
492,octubre,1,9999
493,octubre,1,9999
494,octubre,1,9999
495,octubre,1,9999
496,octubre,1,9999
497,octubre,1,9999
498,octubre,1,9999
499,octubre,1,9999
500,octubre,1,9999
501,octubre,1,9999
502,octubre,1,9999
503,octubre,1,9999
504,octubre,1,9999
505,octubre,1,9999
506,octubre,1,9999
507,octubre,1,9999
508,octubre,1,9999
509,octubre,1,9999
510,octubre,1,9999
511,octubre,1,9999
512,octubre,1,9999
513,octubre,1,9999
514,octubre,1,9999
515,octubre,1,9999
516,octubre,1,9999
517,octubre,1,9999
518,octubre,1,9999
519,octubre,1,9999
520,octubre,1,9999
521,octubre,1,9999
522,octubre,1,9999
523,octubre,1,9999
524,octubre,1,9999
525,octubre,1,9999
526,octubre,1,9999
527,octubre,1,9999
528,octubre,1,9999
529,octubre,1,9999
530,octubre,1,9999
531,octubre,1,9999
532,octubre,1,9999
533,octubre,1,9999
534,octubre,1,9999
535,octubre,1,9999
536,octubre,1,9999
537,octubre,1,9999
538,octubre,1,9999
539,octubre,1,9999
540,octubre,1,9999
541,octubre,1,9999
542,octubre,1,9999
543,octubre,1,9999
544,octubre,1,9999
545,octubre,1,9999
546,octubre,1,9999
547,octubre,1,9999
548,octubre,1,9999
549,octubre,1,9999
550,octubre,1,9999
551,octubre,1,9999
552,octubre,1,9999
553,octubre,1,9999
554,octubre,1,9999
555,octubre,1,9999
556,octubre,1,9999
557,octubre,1,9999
558,octubre,1,9999
559,octubre,1,9999
560,octubre,1,9999
561,octubre,1,9999
562,octubre,1,9999
563,octubre,1,9999
564,octubre,1,9999
565,octubre,1,9999
566,octubre,1,9999
567,octubre,1,9999
568,octubre,1,9999
569,octubre,1,9999
570,octubre,1,9999
571,octubre,1,9999
572,octubre,1,9999
573,octubre,1,9999
574,octubre,1,9999
575,octubre,1,9999
576,octubre,1,9999
577,octubre,1,9999
578,octubre,1,9999
579,octubre,1,9999
580,octubre,1,9999
581,octubre,1,9999
582,octubre,1,9999
583,octubre,1,9999
584,octubre,1,9999
585,octubre,1,9999
586,octubre,1,9999
587,octubre,1,9999
588,octubre,1,9999
589,octubre,1,9999
590,octubre,1,9999
591,octubre,1,9999
592,octubre,1,9999
593,octubre,1,9999
594,octubre,1,9999
595,octubre,1,9999
596,octubre,1,9999
597,octubre,1,9999
598,octubre,1,9999
599,octubre,1,9999
600,octubre,1,9999
601,octubre,1,9999
602,octubre,1,9999
603,octubre,1,9999
604,octubre,1,9999
605,octubre,1,9999
606,octubre,1,9999
607,octubre,1,9999
608,octubre,1,9999
609,octubre,1,9999
610,octubre,1,9999
611,octubre,1,9999
612,octubre,1,9999
613,octubre,1,9999
614,octubre,1,9999
615,octubre,1,9999
616,octubre,1,9999
617,octubre,1,9999
618,octubre,1,9999
619,octubre,1,9999
620,octubre,1,9999
621,octubre,1,9999
622,octubre,1,9999
623,octubre,1,9999
624,octubre,1,9999
625,octubre,1,9999
626,octubre,1,9999
627,octubre,1,9999
628,octubre,1,9999
629,octubre,1,9999
630,octubre,1,9999
631,octubre,1,9999
632,octubre,1,9999
633,octubre,1,9999
634,octubre,1,9999
635,octubre,1,9999
636,octubre,1,9999
637,octubre,1,9999
638,octubre,1,9999
639,octubre,1,9999
640,octubre,1,9999
641,octubre,1,9999
642,octubre,1,9999
643,octubre,1,9999
644,octubre,1,9999
645,octubre,1,9999
646,octubre,1,9999
647,octubre,1,9999
648,octubre,1,9999
649,octubre,1,9999
650,octubre,1,9999
651,octubre,1,9999
652,octubre,1,9999
653,octubre,1,9999
654,octubre,1,9999
655,octubre,1,9999
656,octubre,1,9999
657,octubre,1,9999
658,octubre,1,9999
659,octubre,1,9999
660,octubre,1,9999
661,octubre,1,9999
662,octubre,1,9999
663,octubre,1,9999
664,octubre,1,9999
665,octubre,1,9999
666,octubre,1,9999
667,octubre,1,9999
668,octubre,1,9999
669,octubre,1,9999
670,octubre,1,9999
671,octubre,1,9999
672,octubre,1,9999
673,octubre,1,9999
674,octubre,1,9999
675,octubre,1,9999
676,octubre,1,9999
677,octubre,1,9999
678,octubre,1,9999
679,octubre,1,9999
680,octubre,1,9999
681,octubre,1,9999
682,octubre,1,9999
683,octubre,1,9999
684,octubre,1,9999
685,octubre,1,9999
686,octubre,1,9999
687,octubre,1,9999
688,octubre,1,9999
689,octubre,1,9999
690,octubre,1,9999
691,octubre,1,9999
692,octubre,1,9999
693,octubre,1,9999
694,octubre,1,9999
695,octubre,1,9999
696,octubre,1,9999
697,octubre,1,9999
698,octubre,1,9999
699,octubre,1,9999
700,octubre,1,9999
701,octubre,1,9999
702,octubre,1,9999
703,octubre,1,9999
704,octubre,1,9999
705,octubre,1,9999
706,octubre,1,9999
707,octubre,1,9999
708,octubre,1,9999
709,octubre,1,9999
710,octubre,1,9999
711,octubre,1,9999
712,octubre,1,9999
713,octubre,1,9999
714,octubre,1,9999
715,octubre,1,9999
716,octubre,1,9999
717,octubre,1,9999
718,octubre,1,9999
719,octubre,1,9999
720,octubre,1,9999
721,octubre,1,9999
722,octubre,1,9999
723,octubre,1,9999
724,octubre,1,9999
725,octubre,1,9999
726,octubre,1,9999
727,octubre,1,9999
728,octubre,1,9999
729,octubre,1,9999
730,octubre,1,9999
731,octubre,1,9999
732,octubre,1,9999
733,octubre,1,9999
734,octubre,1,9999
735,octubre,1,9999
736,octubre,1,9999
1,noviembre,1,9999
2,noviembre,1,9999
3,noviembre,1,9999
4,noviembre,1,9999
5,noviembre,1,9999
6,noviembre,1,9999
7,noviembre,1,9999
8,noviembre,1,9999
9,noviembre,1,9999
10,noviembre,1,9999
11,noviembre,1,9999
12,noviembre,1,9999
13,noviembre,1,9999
14,noviembre,1,9999
15,noviembre,1,9999
16,noviembre,1,9999
17,noviembre,1,9999
18,noviembre,1,9999
19,noviembre,1,9999
20,noviembre,1,9999
21,noviembre,1,9999
22,noviembre,1,9999
23,noviembre,1,9999
24,noviembre,1,9999
25,noviembre,1,9999
26,noviembre,1,9999
27,noviembre,1,9999
28,noviembre,1,9999
29,noviembre,1,9999
30,noviembre,1,9999
31,noviembre,1,9999
32,noviembre,1,9999
33,noviembre,1,9999
34,noviembre,1,9999
35,noviembre,1,9999
36,noviembre,1,9999
37,noviembre,1,9999
38,noviembre,1,9999
39,noviembre,1,9999
40,noviembre,1,9999
41,noviembre,1,9999
42,noviembre,1,9999
43,noviembre,1,9999
44,noviembre,1,9999
45,noviembre,1,9999
46,noviembre,1,9999
47,noviembre,1,9999
48,noviembre,1,9999
49,noviembre,1,9999
50,noviembre,1,9999
51,noviembre,1,9999
52,noviembre,1,9999
53,noviembre,1,9999
54,noviembre,1,9999
55,noviembre,1,9999
56,noviembre,1,9999
57,noviembre,1,9999
58,noviembre,1,9999
59,noviembre,1,9999
60,noviembre,1,9999
61,noviembre,1,9999
62,noviembre,1,9999
63,noviembre,1,9999
64,noviembre,1,9999
65,noviembre,1,9999
66,noviembre,1,9999
67,noviembre,1,9999
68,noviembre,1,9999
69,noviembre,1,9999
70,noviembre,1,9999
71,noviembre,1,9999
72,noviembre,1,9999
73,noviembre,1,9999
74,noviembre,1,9999
75,noviembre,1,9999
76,noviembre,1,9999
77,noviembre,1,9999
78,noviembre,1,9999
79,noviembre,1,9999
80,noviembre,1,9999
81,noviembre,1,9999
82,noviembre,1,9999
83,noviembre,1,9999
84,noviembre,1,9999
85,noviembre,1,9999
86,noviembre,1,9999
87,noviembre,1,9999
88,noviembre,1,9999
89,noviembre,1,9999
90,noviembre,1,9999
91,noviembre,1,9999
92,noviembre,1,9999
93,noviembre,1,9999
94,noviembre,1,9999
95,noviembre,1,9999
96,noviembre,1,9999
97,noviembre,1,9999
98,noviembre,1,9999
99,noviembre,1,9999
100,noviembre,1,9999
101,noviembre,1,9999
102,noviembre,1,9999
103,noviembre,1,9999
104,noviembre,1,9999
105,noviembre,1,9999
106,noviembre,1,9999
107,noviembre,1,9999
108,noviembre,1,9999
109,noviembre,1,9999
110,noviembre,1,9999
111,noviembre,1,9999
112,noviembre,1,9999
113,noviembre,1,9999
114,noviembre,1,9999
115,noviembre,1,9999
116,noviembre,1,9999
117,noviembre,1,9999
118,noviembre,1,9999
119,noviembre,1,9999
120,noviembre,1,9999
121,noviembre,1,9999
122,noviembre,1,9999
123,noviembre,1,9999
124,noviembre,1,9999
125,noviembre,1,9999
126,noviembre,1,9999
127,noviembre,1,9999
128,noviembre,1,9999
129,noviembre,1,9999
130,noviembre,1,9999
131,noviembre,1,9999
132,noviembre,1,9999
133,noviembre,1,9999
134,noviembre,1,9999
135,noviembre,1,9999
136,noviembre,1,9999
137,noviembre,1,9999
138,noviembre,1,9999
139,noviembre,1,9999
140,noviembre,1,9999
141,noviembre,1,9999
142,noviembre,1,9999
143,noviembre,1,9999
144,noviembre,1,9999
145,noviembre,1,9999
146,noviembre,1,9999
147,noviembre,1,9999
148,noviembre,1,9999
149,noviembre,1,9999
150,noviembre,1,9999
151,noviembre,1,9999
152,noviembre,1,9999
153,noviembre,1,9999
154,noviembre,1,9999
155,noviembre,1,9999
156,noviembre,1,9999
157,noviembre,1,9999
158,noviembre,1,9999
159,noviembre,1,9999
160,noviembre,1,9999
161,noviembre,1,9999
162,noviembre,1,9999
163,noviembre,1,9999
164,noviembre,1,9999
165,noviembre,1,9999
166,noviembre,1,9999
167,noviembre,1,9999
168,noviembre,1,9999
169,noviembre,1,9999
170,noviembre,1,9999
171,noviembre,1,9999
172,noviembre,1,9999
173,noviembre,1,9999
174,noviembre,1,9999
175,noviembre,1,9999
176,noviembre,1,9999
177,noviembre,1,9999
178,noviembre,1,9999
179,noviembre,1,9999
180,noviembre,1,9999
181,noviembre,1,9999
182,noviembre,1,9999
183,noviembre,1,9999
184,noviembre,1,9999
185,noviembre,1,9999
186,noviembre,1,9999
187,noviembre,1,9999
188,noviembre,1,9999
189,noviembre,1,9999
190,noviembre,1,9999
191,noviembre,1,9999
192,noviembre,1,9999
193,noviembre,1,9999
194,noviembre,1,9999
195,noviembre,1,9999
196,noviembre,1,9999
197,noviembre,1,9999
198,noviembre,1,9999
199,noviembre,1,9999
200,noviembre,1,9999
201,noviembre,1,9999
202,noviembre,1,9999
203,noviembre,1,9999
204,noviembre,1,9999
205,noviembre,1,9999
206,noviembre,1,9999
207,noviembre,1,9999
208,noviembre,1,9999
209,noviembre,1,9999
210,noviembre,1,9999
211,noviembre,1,9999
212,noviembre,1,9999
213,noviembre,1,9999
214,noviembre,1,9999
215,noviembre,1,9999
216,noviembre,1,9999
217,noviembre,1,9999
218,noviembre,1,9999
219,noviembre,1,9999
220,noviembre,1,9999
221,noviembre,1,9999
222,noviembre,1,9999
223,noviembre,1,9999
224,noviembre,1,9999
225,noviembre,1,9999
226,noviembre,1,9999
227,noviembre,1,9999
228,noviembre,1,9999
229,noviembre,1,9999
230,noviembre,1,9999
231,noviembre,1,9999
232,noviembre,1,9999
233,noviembre,1,9999
234,noviembre,1,9999
235,noviembre,1,9999
236,noviembre,1,9999
237,noviembre,1,9999
238,noviembre,1,9999
239,noviembre,1,9999
240,noviembre,1,9999
241,noviembre,1,9999
242,noviembre,1,9999
243,noviembre,1,9999
244,noviembre,1,9999
245,noviembre,1,9999
246,noviembre,1,9999
247,noviembre,1,9999
248,noviembre,1,9999
249,noviembre,1,9999
250,noviembre,1,9999
251,noviembre,1,9999
252,noviembre,1,9999
253,noviembre,1,9999
254,noviembre,1,9999
255,noviembre,1,9999
256,noviembre,1,9999
257,noviembre,1,9999
258,noviembre,1,9999
259,noviembre,1,9999
260,noviembre,1,9999
261,noviembre,1,9999
262,noviembre,1,9999
263,noviembre,1,9999
264,noviembre,1,9999
265,noviembre,1,9999
266,noviembre,1,9999
267,noviembre,1,9999
268,noviembre,1,9999
269,noviembre,1,9999
270,noviembre,1,9999
271,noviembre,1,9999
272,noviembre,1,9999
273,noviembre,1,9999
274,noviembre,1,9999
275,noviembre,1,9999
276,noviembre,1,9999
277,noviembre,1,9999
278,noviembre,1,9999
279,noviembre,1,9999
280,noviembre,1,9999
281,noviembre,1,9999
282,noviembre,1,9999
283,noviembre,1,9999
284,noviembre,1,9999
285,noviembre,1,9999
286,noviembre,1,9999
287,noviembre,1,9999
288,noviembre,1,9999
289,noviembre,1,9999
290,noviembre,1,9999
291,noviembre,1,9999
292,noviembre,1,9999
293,noviembre,1,9999
294,noviembre,1,9999
295,noviembre,1,9999
296,noviembre,1,9999
297,noviembre,1,9999
298,noviembre,1,9999
299,noviembre,1,9999
300,noviembre,1,9999
301,noviembre,1,9999
302,noviembre,1,9999
303,noviembre,1,9999
304,noviembre,1,9999
305,noviembre,1,9999
306,noviembre,1,9999
307,noviembre,1,9999
308,noviembre,1,9999
309,noviembre,1,9999
310,noviembre,1,9999
311,noviembre,1,9999
312,noviembre,1,9999
313,noviembre,1,9999
314,noviembre,1,9999
315,noviembre,1,9999
316,noviembre,1,9999
317,noviembre,1,9999
318,noviembre,1,9999
319,noviembre,1,9999
320,noviembre,1,9999
321,noviembre,1,9999
322,noviembre,1,9999
323,noviembre,1,9999
324,noviembre,1,9999
325,noviembre,1,9999
326,noviembre,1,9999
327,noviembre,1,9999
328,noviembre,1,9999
329,noviembre,1,9999
330,noviembre,1,9999
331,noviembre,1,9999
332,noviembre,1,9999
333,noviembre,1,9999
334,noviembre,1,9999
335,noviembre,1,9999
336,noviembre,1,9999
337,noviembre,1,9999
338,noviembre,1,9999
339,noviembre,1,9999
340,noviembre,1,9999
341,noviembre,1,9999
342,noviembre,1,9999
343,noviembre,1,9999
344,noviembre,1,9999
345,noviembre,1,9999
346,noviembre,1,9999
347,noviembre,1,9999
348,noviembre,1,9999
349,noviembre,1,9999
350,noviembre,1,9999
351,noviembre,1,9999
352,noviembre,1,9999
353,noviembre,1,9999
354,noviembre,1,9999
355,noviembre,1,9999
356,noviembre,1,9999
357,noviembre,1,9999
358,noviembre,1,9999
359,noviembre,1,9999
360,noviembre,1,9999
361,noviembre,1,9999
362,noviembre,1,9999
363,noviembre,1,9999
364,noviembre,1,9999
365,noviembre,1,9999
366,noviembre,1,9999
367,noviembre,1,9999
368,noviembre,1,9999
369,noviembre,1,9999
370,noviembre,1,9999
371,noviembre,1,9999
372,noviembre,1,9999
373,noviembre,1,9999
374,noviembre,1,9999
375,noviembre,1,9999
376,noviembre,1,9999
377,noviembre,1,9999
378,noviembre,1,9999
379,noviembre,1,9999
380,noviembre,1,9999
381,noviembre,1,9999
382,noviembre,1,9999
383,noviembre,1,9999
384,noviembre,1,9999
385,noviembre,1,9999
386,noviembre,1,9999
387,noviembre,1,9999
388,noviembre,1,9999
389,noviembre,1,9999
390,noviembre,1,9999
391,noviembre,1,9999
392,noviembre,1,9999
393,noviembre,1,9999
394,noviembre,1,9999
395,noviembre,1,9999
396,noviembre,1,9999
397,noviembre,1,9999
398,noviembre,1,9999
399,noviembre,1,9999
400,noviembre,1,9999
401,noviembre,1,9999
402,noviembre,1,9999
403,noviembre,1,9999
404,noviembre,1,9999
405,noviembre,1,9999
406,noviembre,1,9999
407,noviembre,1,9999
408,noviembre,1,9999
409,noviembre,1,9999
410,noviembre,1,9999
411,noviembre,1,9999
412,noviembre,1,9999
413,noviembre,1,9999
414,noviembre,1,9999
415,noviembre,1,9999
416,noviembre,1,9999
417,noviembre,1,9999
418,noviembre,1,9999
419,noviembre,1,9999
420,noviembre,1,9999
421,noviembre,1,9999
422,noviembre,1,9999
423,noviembre,1,9999
424,noviembre,1,9999
425,noviembre,1,9999
426,noviembre,1,9999
427,noviembre,1,9999
428,noviembre,1,9999
429,noviembre,1,9999
430,noviembre,1,9999
431,noviembre,1,9999
432,noviembre,1,9999
433,noviembre,1,9999
434,noviembre,1,9999
435,noviembre,1,9999
436,noviembre,1,9999
437,noviembre,1,9999
438,noviembre,1,9999
439,noviembre,1,9999
440,noviembre,1,9999
441,noviembre,1,9999
442,noviembre,1,9999
