usuario_id,region,mes,entrante
73,1,5,14500
73,1,6,16950
73,1,7,20900
73,1,8,10300
73,1,9,13000
73,1,10,15800
73,1,11,4400
73,1,12,4650
73,2,1,34300
73,2,2,37550
73,2,3,31300
73,2,5,47150
73,2,6,43650
73,2,7,45100
73,2,8,48900
73,2,9,37100
73,2,10,39850
73,2,11,43200
73,2,12,49600
74,1,1,13650
74,1,2,6650
74,1,3,13250
74,1,4,9750
74,1,5,11850
74,1,6,14800
74,1,7,15200
74,1,8,19100
74,1,9,8500
74,1,10,5250
74,1,11,9450
74,1,12,3000
74,2,1,28450
74,2,2,27900
74,2,3,25700
74,2,4,21400
74,2,5,30400
74,2,6,45100
74,2,7,39800
74,2,9,48100
74,2,10,33000
74,2,11,51850
74,2,12,51500
75,1,1,12050
75,1,2,19950
75,1,3,20950
75,1,4,7800
75,1,6,27250
75,1,7,14850
75,1,8,9850
75,1,9,20150
75,1,10,8400
75,1,11,12950
75,1,12,6700
75,2,1,20900
75,2,2,28100
75,2,3,21850
75,2,4,20700
75,2,5,31000
75,2,7,42250
75,2,8,43200
75,2,9,44950
75,2,10,36500
75,2,12,39900
76,1,1,15000
76,1,2,13000
76,1,3,10450
76,1,4,7350
76,1,5,12700
76,1,6,20200
76,1,7,18700
76,1,8,19050
76,1,9,7500
76,1,11,13000
76,1,12,4900
76,2,1,23900
76,2,2,23000
76,2,4,26950
76,2,7,45350
76,2,8,27600
76,2,10,57400
76,2,11,35700
76,2,12,40200
77,1,2,13550
77,1,3,9350
77,1,4,13900
77,1,5,8600
77,1,6,10950
77,1,7,14200
77,1,9,7400
77,1,10,2200
77,2,1,30950
77,2,2,26750
77,2,3,27800
77,2,4,27850
77,2,5,32750
77,2,6,53400
77,2,7,32750
77,2,9,47650
77,2,10,31050
77,2,11,34300
77,2,12,45850
78,1,1,16800
78,1,2,11800
78,1,3,10900
78,1,4,10900
78,1,5,11100
78,1,6,14800
78,1,7,12950
78,1,8,14800
78,1,10,8350
78,1,11,14750
78,1,12,1500
78,2,1,27000
78,2,2,27150
78,2,3,42000
78,2,4,37450
78,2,5,30250
78,2,6,34300
78,2,7,45350
78,2,8,52300
78,2,9,50200
78,2,10,38600
78,2,11,34600
78,2,12,44550
79,1,1,13400
79,1,2,10050
79,1,3,10850
79,1,4,15600
79,1,5,9850
79,1,6,10550
79,1,7,9800
79,1,8,12300
79,1,9,12200
79,1,10,8800
79,1,11,6150
79,1,12,4550
79,2,1,24650
79,2,3,29400
79,2,4,39950
79,2,5,30750
79,2,6,31150
79,2,7,45200
79,2,8,39850
79,2,9,36000
79,2,11,38950
79,2,12,37000
80,1,1,11400
80,1,2,14650
80,1,3,10400
80,1,4,15100
80,1,5,19950
80,1,6,16450
80,1,7,13450
80,1,8,13350
80,1,9,8600
80,1,10,7450
80,1,11,7300
80,1,12,7400
80,2,2,23400
80,2,3,23700
80,2,4,24600
80,2,5,30650
80,2,7,38900
80,2,8,50300
80,2,9,40800
80,2,10,46300
80,2,11,50450
80,2,12,36650
81,1,1,15750
81,1,2,10900
81,1,3,12200
81,1,4,13050
81,1,5,17000
81,1,6,22300
81,1,7,9600
81,1,8,17600
81,1,9,6450
81,1,10,10500
81,1,11,11350
81,1,12,7350
81,2,1,25000
81,2,2,31100
81,2,3,23950
81,2,4,29450
81,2,5,36200
81,2,6,53000
81,2,7,38200
81,2,8,50650
81,2,9,43200
81,2,10,54100
81,2,11,41350
81,2,12,35150
82,1,1,11650
82,1,2,19500
82,1,3,9500
82,1,4,11950
82,1,5,15900
82,1,6,8700
82,1,7,6750
82,1,8,12600
82,1,9,11400
82,1,10,5450
82,1,11,15050
82,1,12,11400
82,2,1,25400
82,2,2,22700
82,2,3,22400
82,2,4,29150
82,2,5,37600
82,2,6,43650
82,2,7,38750
82,2,8,40250
82,2,9,35650
82,2,10,45850
82,2,11,45100
82,2,12,34800
83,1,1,12200
83,1,2,11300
83,1,3,16150
83,1,4,6400
83,1,5,19200
83,1,6,20150
83,1,7,15550
83,1,8,18350
83,1,9,7600
83,1,10,10650
83,1,11,12550
83,1,12,8400
83,2,1,19850
83,2,2,27850
83,2,3,30000
83,2,4,39150
83,2,5,35250
83,2,6,38750
83,2,7,37400
83,2,8,40600
83,2,9,37700
83,2,10,45200
83,2,11,40950
83,2,12,53600
84,1,2,15450
84,1,3,3900
84,1,4,8400
84,1,5,10350
84,1,6,9750
84,1,7,11400
84,1,8,13500
84,1,9,13600
84,1,10,8400
84,1,11,10950
84,1,12,8400
84,2,1,22400
84,2,2,28800
84,2,3,31500
84,2,4,23950
84,2,5,30200
84,2,6,40100
84,2,7,36150
84,2,8,35900
84,2,9,38200
84,2,10,33800
84,2,11,38650
84,2,12,42250
85,1,1,19100
85,1,2,13100
85,1,3,15300
85,1,4,8300
85,1,5,12250
85,1,6,11600
85,1,7,15600
85,1,8,12100
85,1,9,10000
85,1,10,8600
85,1,11,14300
85,1,12,1750
85,2,1,22050
85,2,2,28400
85,2,3,33200
85,2,4,26850
85,2,5,34000
85,2,6,43400
85,2,7,29450
85,2,8,48850
85,2,9,43200
85,2,10,49850
85,2,11,44350
85,2,12,38500
86,1,1,16400
86,1,2,16450
86,1,3,12100
86,1,5,14150
86,1,6,14250
86,1,7,12400
86,1,8,9950
86,1,9,19400
86,1,10,4500
86,1,11,9300
86,1,12,7900
86,2,1,22700
86,2,2,27150
86,2,3,28200
86,2,4,27200
86,2,5,31200
86,2,6,51550
86,2,7,44150
86,2,9,42900
86,2,10,40100
86,2,11,43000
86,2,12,40650
87,1,1,16700
87,1,2,11650
87,1,3,7000
87,1,4,11600
87,1,5,11800
87,1,6,15950
87,1,7,11850
87,1,8,13050
87,1,9,13250
87,1,10,9800
87,1,11,5750
87,2,2,27200
87,2,3,26950
87,2,4,32500
87,2,5,33550
87,2,6,49900
87,2,7,41500
87,2,8,35650
87,2,9,33700
87,2,10,41900
87,2,11,42750
87,2,12,46450
88,1,1,16200
88,1,4,10550
88,1,5,13300
88,1,6,10650
88,1,7,17950
88,1,8,13000
88,1,9,15500
88,1,11,7600
88,1,12,9100
88,2,1,27950
88,2,2,25300
88,2,3,37950
88,2,4,38000
88,2,5,41600
88,2,6,37650
88,2,7,37750
88,2,8,29350
88,2,9,29700
88,2,10,48000
88,2,11,42200
88,2,12,44700
89,1,1,9000
89,1,2,6050
89,1,3,16700
89,1,4,12550
89,1,5,11700
89,1,6,11450
89,1,7,11650
89,1,9,6900
89,1,11,9750
89,1,12,3900
89,2,1,27150
89,2,3,34450
89,2,4,30050
89,2,5,42550
89,2,7,32650
89,2,9,60050
89,2,10,42150
89,2,11,34650
89,2,12,45500
90,1,1,16900
90,1,3,16700
90,1,4,12000
90,1,6,12350
90,1,7,18450
90,1,8,29300
90,1,9,4550
90,1,10,6900
90,1,11,8050
90,1,12,7800
90,2,1,27050
90,2,2,21400
90,2,3,22000
90,2,4,32550
90,2,5,32150
90,2,6,43200
90,2,7,51250
90,2,8,49400
90,2,9,38300
90,2,10,35300
90,2,11,35500
90,2,12,44450
91,1,1,14300
91,1,2,13050
91,1,3,14250
91,1,4,8600
91,1,5,19700
91,1,6,10750
91,1,7,16750
91,1,9,5800
91,1,10,14150
91,1,11,14450
91,1,12,4550
91,2,1,20300
91,2,2,27950
91,2,3,26700
91,2,4,36850
91,2,5,29550
91,2,6,53500
91,2,7,50850
91,2,8,47750
91,2,9,42700
91,2,10,35550
91,2,11,25950
91,2,12,59150
92,1,1,7050
92,1,3,14850
92,1,4,5950
92,1,6,13450
92,1,8,15550
92,1,9,7700
92,1,10,7250
92,1,11,6450
92,1,12,6600
92,2,1,30150
92,2,2,19800
92,2,3,28450
92,2,4,27900
92,2,5,36000
92,2,6,46100
92,2,7,48650
92,2,8,41900
92,2,9,50550
92,2,10,43750
92,2,11,32800
92,2,12,42750
93,1,1,15700
93,1,2,18750
93,1,3,14250
93,1,4,14000
93,1,5,16050
93,1,6,24800
93,1,7,13550
93,1,8,12850
93,1,9,15500
93,1,11,9850
93,1,12,7500
93,2,1,20050
93,2,2,25650
93,2,3,27650
93,2,4,25250
93,2,6,39000
93,2,7,35350
93,2,8,41700
93,2,9,50500
93,2,10,53800
93,2,11,54800
93,2,12,33800
94,1,1,11800
94,1,2,13200
94,1,3,14700
94,1,4,15250
94,1,5,15450
94,1,6,8300
94,1,7,21300
94,1,8,15450
94,1,9,7500
94,1,11,4350
94,1,12,8950
94,2,1,35850
94,2,2,30750
94,2,3,39900
94,2,4,27500
94,2,5,30350
94,2,6,37050
94,2,7,35750
94,2,8,55250
94,2,9,41350
94,2,10,38850
94,2,11,35500
94,2,12,43250
95,1,1,13600
95,1,3,17700
95,1,4,18600
95,1,5,13100
95,1,6,15650
95,1,7,13850
95,1,8,16950
95,1,9,13550
95,1,10,5850
95,1,11,9850
95,1,12,7350
95,2,1,24150
95,2,2,23800
95,2,3,20200
95,2,5,36650
95,2,6,45500
95,2,7,36350
95,2,9,31950
95,2,10,47200
95,2,11,35300
95,2,12,32500
96,1,1,8100
96,1,2,15600
96,1,3,12700
96,1,4,10050
96,1,5,13650
96,1,6,16250
96,1,7,15550
96,1,8,21050
96,1,10,10550
96,1,11,8600
96,1,12,16050
96,2,1,26850
96,2,2,30000
96,2,5,44350
96,2,6,42200
96,2,7,39450
96,2,8,42150
96,2,9,47000
96,2,10,42250
96,2,11,34750
96,2,12,52300
97,1,1,22000
97,1,2,13700
97,1,3,18450
97,1,5,15600
97,1,6,16250
97,1,7,14900
97,1,8,17400
97,1,9,8100
97,1,10,6900
97,1,11,9050
97,1,12,9150
97,2,1,30400
97,2,2,31800
97,2,3,36700
97,2,5,36500
97,2,6,39600
97,2,7,41500
97,2,8,54850
97,2,10,45900
97,2,11,30400
98,1,1,11100
98,1,2,11800
98,1,3,15850
98,1,4,12450
98,1,5,7450
98,1,7,7750
98,1,8,15400
98,1,9,12450
98,1,10,6200
98,1,11,7600
98,1,12,13200
98,2,2,35300
98,2,3,21450
98,2,4,30350
98,2,5,34750
98,2,6,35950
98,2,8,43750
98,2,9,41000
98,2,10,39700
98,2,11,44350
98,2,12,42800
99,1,1,25400
99,1,2,16600
99,1,3,17850
99,1,4,10850
99,1,6,16450
99,1,7,18150
99,1,8,11900
99,1,9,7800
99,1,10,6400
99,1,11,9600
99,1,12,6850
99,2,1,29000
99,2,2,31100
99,2,3,30650
99,2,5,33150
99,2,6,35400
99,2,7,37500
99,2,8,53100
99,2,9,44850
99,2,10,45900
99,2,11,34900
99,2,12,40450
100,1,1,11550
100,1,2,16800
100,1,3,6450
100,1,4,11600
100,1,5,15950
100,1,6,14250
100,1,8,10600
100,1,9,16250
100,1,10,7650
100,1,11,7600
100,1,12,8300
100,2,1,34500
100,2,4,43700
100,2,5,41400
100,2,6,39150
100,2,7,36750
100,2,8,53100
100,2,9,34500
100,2,10,48700
100,2,11,43750
100,2,12,44000
101,1,1,16600
101,1,2,15450
101,1,3,11550
101,1,4,14150
101,1,5,14350
101,1,7,10950
101,1,8,7200
101,1,9,14750
101,1,10,4750
101,1,11,6300
101,1,12,1550
101,2,1,20950
101,2,2,31650
101,2,3,38700
101,2,4,33750
101,2,5,32400
101,2,6,35300
101,2,7,42700
101,2,8,48400
101,2,9,43400
101,2,10,41100
101,2,11,37850
101,2,12,35450
102,1,2,11300
102,1,3,12500
102,1,4,11000
102,1,5,7950
102,1,6,4600
102,1,7,14900
102,1,8,19000
102,1,9,16350
102,1,10,9600
102,1,11,6100
102,1,12,8850
102,2,1,12650
102,2,2,32350
102,2,3,33400
102,2,4,24250
102,2,6,41050
102,2,7,48150
102,2,8,50350
102,2,9,35700
102,2,10,37700
102,2,11,51700
103,1,1,11250
103,1,2,14100
103,1,3,13150
103,1,5,11200
103,1,6,17650
103,1,7,9050
103,1,8,16500
103,1,9,10450
103,1,10,4350
103,1,11,8450
103,1,12,8600
103,2,1,22800
103,2,2,25400
103,2,3,27650
103,2,4,43250
103,2,5,27750
103,2,7,40800
103,2,9,45750
103,2,10,45400
103,2,11,28800
104,1,1,12600
104,1,2,13000
104,1,4,18100
104,1,5,13650
104,1,6,16050
104,1,7,18250
104,1,8,16050
104,1,9,11400
104,1,10,5350
104,1,11,6050
104,1,12,5400
104,2,1,26400
104,2,2,30100
104,2,3,29950
104,2,4,30550
104,2,6,32050
104,2,7,33650
104,2,8,34750
104,2,9,46150
104,2,11,47550
104,2,12,36500
105,1,1,9550
105,1,2,16150
105,1,3,19450
105,1,4,12300
105,1,5,25600
105,1,6,7950
105,1,7,15200
105,1,9,11150
105,1,10,3550
105,1,11,12700
105,1,12,13350
105,2,1,22850
105,2,2,22950
105,2,3,34350
105,2,4,31000
105,2,5,35050
105,2,6,36750
105,2,7,39000
105,2,8,40350
105,2,9,40700
105,2,10,36250
105,2,11,33500
105,2,12,41100
106,1,1,12400
106,1,2,8200
106,1,3,7250
106,1,5,8850
106,1,6,13400
106,1,7,16500
106,1,8,14200
106,1,9,12000
106,1,10,11300
106,1,11,5100
106,1,12,9950
106,2,1,18300
106,2,2,35750
106,2,3,30200
106,2,4,34750
106,2,5,31300
106,2,6,44150
106,2,7,36400
106,2,8,38100
106,2,10,48000
106,2,11,41300
106,2,12,34500
107,1,2,9900
107,1,3,10500
107,1,4,11150
107,1,5,11900
107,1,6,5500
107,1,7,20950
107,1,8,9300
107,1,10,11350
107,1,11,8350
107,1,12,8750
107,2,2,30500
107,2,3,32500
107,2,4,26700
107,2,5,35150
107,2,6,29800
107,2,7,34100
107,2,8,41100
107,2,9,35850
107,2,10,36450
107,2,11,42900
107,2,12,55550
108,1,1,16200
108,1,2,15150
108,1,3,9850
108,1,4,8900
108,1,5,16650
108,1,6,8150
108,1,7,11550
108,1,8,11250
108,1,9,6050
108,1,10,9650
108,1,11,4800
108,1,12,10150
108,2,2,32000
108,2,3,29150
108,2,6,39250
108,2,7,44000
108,2,8,30000
108,2,9,31400
108,2,10,46650
108,2,11,37200
108,2,12,30350
109,1,1,17000
109,1,2,18400
109,1,3,5950
109,1,4,21650
109,1,5,15700
109,1,6,17750
109,1,7,14500
109,1,8,11150
109,1,9,14850
109,1,10,7900
109,1,11,12100
109,1,12,7800
109,2,1,28500
109,2,2,29850
109,2,3,21000
109,2,4,33350
109,2,5,37750
109,2,6,36150
109,2,7,36300
109,2,8,44450
109,2,9,33700
109,2,10,47100
109,2,11,35150
109,2,12,44450
110,1,1,21350
110,1,2,10950
110,1,3,10250
110,1,4,5550
110,1,5,16500
110,1,7,10550
110,1,9,11950
110,1,10,13900
110,1,11,10100
110,1,12,8850
110,2,1,38350
110,2,2,24300
110,2,3,40550
110,2,4,26900
110,2,5,30400
110,2,7,47550
110,2,8,36000
110,2,9,47800
110,2,10,42900
110,2,11,38400
110,2,12,42400
111,1,1,10950
111,1,2,12550
111,1,3,10650
111,1,4,6300
111,1,5,15150
111,1,6,16550
111,1,8,10150
111,1,9,15800
111,1,10,6350
111,1,11,11900
111,1,12,11800
111,2,1,28050
111,2,2,29950
111,2,3,28250
111,2,4,33450
111,2,5,31850
111,2,6,34150
111,2,7,41650
111,2,8,34750
111,2,9,42900
111,2,10,42200
111,2,11,35700
111,2,12,32500
112,1,1,20750
112,1,2,14500
112,1,3,16100
112,1,5,28000
112,1,6,14350
112,1,7,19000
112,1,8,6700
112,1,9,8300
112,1,11,8700
112,1,12,10100
112,2,1,23850
112,2,3,27500
112,2,4,32800
112,2,5,38000
112,2,6,39900
112,2,7,37050
112,2,8,46400
112,2,9,45250
112,2,10,50500
112,2,11,36600
112,2,12,46600
113,1,1,9350
113,1,2,11500
113,1,3,13050
113,1,4,17200
113,1,5,12050
113,1,6,13000
113,1,7,12600
113,1,8,20700
113,1,9,11850
113,1,10,9000
113,1,11,3450
113,2,1,29400
113,2,3,24050
113,2,4,25750
113,2,5,40300
113,2,6,41100
113,2,7,28700
113,2,8,44300
113,2,9,42100
113,2,10,42650
113,2,11,45550
113,2,12,32050
114,1,1,16300
114,1,2,14750
114,1,3,11500
114,1,4,16850
114,1,5,14900
114,1,6,17650
114,1,7,10000
114,1,8,11100
114,1,10,6350
114,1,11,10950
114,1,12,10800
114,2,2,31150
114,2,3,35850
114,2,4,30900
114,2,5,42350
114,2,6,30500
114,2,8,54300
114,2,10,47850
114,2,12,32350
115,1,1,13750
115,1,2,11400
115,1,3,10950
115,1,4,12900
115,1,6,19800
115,1,7,8550
115,1,8,13600
115,1,9,15200
115,1,10,4850
115,1,11,2600
115,1,12,7350
115,2,1,13950
115,2,2,20200
115,2,3,30400
115,2,4,26350
115,2,5,41250
115,2,6,46250
115,2,7,42300
115,2,8,46400
115,2,9,48200
115,2,10,38150
115,2,11,54400
115,2,12,49500
116,1,1,13850
116,1,2,10550
116,1,3,11150
116,1,4,6500
116,1,5,10900
116,1,6,12850
116,1,8,11600
116,1,9,11900
116,1,10,7700
116,1,11,6300
116,1,12,11550
116,2,1,26200
116,2,2,34600
116,2,3,35850
116,2,4,19450
116,2,5,32300
116,2,6,34100
116,2,7,43000
116,2,8,33250
116,2,9,35700
116,2,10,42300
116,2,11,39450
116,2,12,53150
117,1,1,13650
117,1,2,15750
117,1,3,15450
117,1,4,11350
117,1,5,20900
117,1,6,13200
117,1,7,15050
117,1,8,8300
117,1,9,9900
117,1,11,5800
117,1,12,16550
117,2,1,18300
117,2,2,27800
117,2,3,37550
117,2,4,24550
117,2,5,23550
117,2,6,34050
117,2,7,44200
117,2,8,44250
117,2,9,35950
117,2,10,44150
117,2,11,34550
118,1,1,11300
118,1,3,16000
118,1,4,19800
118,1,5,9150
118,1,6,13100
118,1,7,8200
118,1,8,15450
118,1,11,7850
118,1,12,11000
118,2,1,25200
118,2,3,27200
118,2,4,38550
118,2,5,45900
118,2,6,36300
118,2,7,33050
118,2,8,43500
118,2,9,42350
118,2,10,50150
118,2,11,49050
118,2,12,37950
119,1,1,8550
119,1,3,6400
119,1,4,11100
119,1,6,18700
119,1,7,14550
119,1,8,18600
119,1,9,13250
119,1,10,10150
119,1,11,5700
119,1,12,8700
119,2,1,19800
119,2,2,27100
119,2,3,16250
119,2,4,31650
119,2,5,41250
119,2,6,35150
119,2,7,46100
119,2,8,37950
119,2,9,43650
119,2,10,34850
119,2,11,54200
119,2,12,42500
120,1,2,15700
120,1,3,11500
120,1,5,16700
120,1,6,16250
120,1,7,16800
120,1,8,12050
120,1,10,5150
120,1,11,6000
120,1,12,9200
120,2,1,23250
120,2,3,38200
120,2,6,43500
120,2,7,36550
120,2,8,50850
120,2,9,36050
120,2,10,46350
120,2,11,38850
120,2,12,51950
121,1,1,18750
121,1,2,7950
121,1,3,11250
121,1,4,9400
121,1,5,11450
121,1,6,17500
121,1,7,13450
121,1,8,10450
121,1,9,16250
121,1,10,6400
121,1,11,5800
121,1,12,4050
121,2,1,21400
121,2,2,23900
121,2,4,30500
121,2,5,37800
121,2,6,39900
121,2,8,44750
121,2,9,45950
121,2,10,41300
121,2,11,33550
121,2,12,28500
122,1,1,10900
122,1,3,7050
122,1,4,9300
122,1,5,9000
122,1,6,22700
122,1,7,11050
122,1,8,15150
122,1,9,16650
122,1,10,9200
122,1,11,10500
122,1,12,6300
122,2,1,24450
122,2,2,21150
122,2,3,33950
122,2,4,31150
122,2,6,34950
122,2,7,37250
122,2,8,40400
122,2,9,35100
122,2,10,30900
122,2,11,50600
122,2,12,40850
123,1,1,24200
123,1,2,12750
123,1,3,10800
123,1,4,14100
123,1,5,9500
123,1,6,14500
123,1,7,7450
123,1,8,12650
123,1,9,12150
123,1,10,2750
123,1,11,7250
123,1,12,7950
123,2,1,23650
123,2,2,29400
123,2,3,23100
123,2,4,29150
123,2,5,28100
123,2,6,47000
123,2,7,58550
123,2,8,29850
123,2,9,40650
123,2,10,49300
123,2,12,47200
124,1,1,18150
124,1,2,14850
124,1,3,10150
124,1,4,14250
124,1,5,20400
124,1,6,28300
124,1,7,15400
124,1,9,9600
124,1,10,5900
124,1,11,12500
124,1,12,6950
124,2,1,29000
124,2,2,25200
124,2,3,19600
124,2,4,32850
124,2,5,44600
124,2,6,44400
124,2,8,53900
124,2,10,47450
124,2,11,38400
124,2,12,36750
125,1,2,21350
125,1,4,7600
125,1,5,12350
125,1,6,9700
125,1,7,14700
125,1,8,17300
125,1,9,14700
125,1,10,5400
125,1,11,13000
125,1,12,4550
125,2,1,27700
125,2,2,18150
125,2,3,48300
125,2,4,32700
125,2,5,29750
125,2,6,44350
125,2,7,45750
125,2,8,37800
125,2,9,40600
125,2,10,52200
125,2,12,36950
126,1,1,12600
126,1,2,13100
126,1,3,12650
126,1,4,11400
126,1,5,11650
126,1,6,13000
126,1,7,20050
126,1,8,7600
126,1,9,6750
126,1,11,11950
126,1,12,12150
126,2,1,32250
126,2,2,26950
126,2,3,27850
126,2,4,28700
126,2,5,30650
126,2,7,41000
126,2,8,33250
126,2,9,44150
126,2,10,37850
126,2,12,44700
127,1,1,8050
127,1,2,21450
127,1,3,11550
127,1,4,8350
127,1,5,21700
127,1,6,16900
127,1,7,10850
127,1,8,14700
127,1,10,3850
127,2,1,25350
127,2,2,25250
127,2,3,25100
127,2,4,31700
127,2,5,59400
127,2,6,33250
127,2,7,38700
127,2,8,42700
127,2,9,35700
127,2,10,33500
127,2,11,43050
127,2,12,38450
128,1,1,15200
128,1,2,7050
128,1,3,10700
128,1,4,9650
128,1,5,11600
128,1,6,14250
128,1,7,19450
128,1,8,16600
128,1,9,10900
128,1,10,8050
128,1,12,5850
128,2,1,23450
128,2,2,23500
128,2,3,28200
128,2,4,29850
128,2,5,45800
128,2,6,37550
128,2,7,45550
128,2,8,43800
128,2,9,33050
128,2,11,38750
129,1,1,14100
129,1,2,6600
129,1,3,8400
129,1,4,3150
129,1,5,10650
129,1,7,16450
129,1,8,7500
129,1,9,8100
129,1,10,7800
129,1,11,6100
129,1,12,11000
129,2,1,30700
129,2,2,21100
129,2,3,23350
129,2,4,28550
129,2,5,36500
129,2,6,29250
129,2,7,46550
129,2,8,47600
129,2,9,41700
129,2,10,40400
129,2,11,42700
129,2,12,37700
130,1,1,17350
130,1,2,10450
130,1,3,17400
130,1,4,12750
130,1,5,13200
130,1,6,17600
130,1,7,16350
130,1,8,8900
130,1,9,4850
130,1,10,10800
130,1,11,6300
130,1,12,11850
130,2,1,28550
130,2,2,20850
130,2,3,26650
130,2,4,27200
130,2,5,26250
130,2,6,35650
130,2,7,44700
130,2,9,34750
130,2,10,40750
130,2,11,36950
130,2,12,55300
131,1,2,15100
131,1,3,9300
131,1,4,15900
131,1,5,22500
131,1,6,12750
131,1,8,6400
131,1,9,15300
131,1,10,5950
131,1,11,4650
131,2,1,26750
131,2,2,31150
131,2,3,35150
131,2,4,27650
131,2,5,43300
131,2,6,53850
131,2,7,49350
131,2,8,36200
131,2,9,34650
131,2,10,52800
131,2,11,42100
131,2,12,49850
132,1,1,8100
132,1,2,10000
132,1,3,7400
132,1,5,15100
132,1,6,18600
132,1,7,15850
132,1,9,11600
132,1,10,12800
132,1,11,6350
132,1,12,11850
132,2,1,19450
132,2,2,26200
132,2,3,28650
132,2,4,28850
132,2,5,45750
132,2,6,39300
132,2,7,45900
132,2,8,41400
132,2,9,56300
132,2,10,43950
132,2,11,60100
132,2,12,55500
133,1,1,15450
133,1,2,16250
133,1,3,13800
133,1,4,6250
133,1,6,19500
133,1,7,14300
133,1,9,8800
133,1,10,11200
133,1,11,2450
133,1,12,4200
133,2,1,18400
133,2,2,23450
133,2,3,20050
133,2,4,38300
133,2,5,31350
133,2,6,37950
133,2,7,52050
133,2,8,45300
133,2,9,45450
133,2,10,32100
133,2,11,50200
133,2,12,53650
134,1,1,17550
134,1,2,15150
134,1,3,21650
134,1,4,15200
134,1,5,11850
134,1,6,22250
134,1,7,13550
134,1,8,8500
134,1,10,4750
134,1,11,8150
134,1,12,12800
134,2,1,31000
134,2,2,36400
134,2,3,27850
134,2,4,20900
134,2,5,29000
134,2,6,42600
134,2,7,42000
134,2,8,41000
134,2,9,37250
134,2,11,42350
134,2,12,48450
135,1,1,8850
135,1,2,13200
135,1,3,10650
135,1,4,9800
135,1,5,19900
135,1,6,17200
135,1,7,12600
135,1,8,13700
135,1,9,11750
135,1,10,10200
135,1,11,6450
135,1,12,6700
135,2,2,29300
135,2,4,30800
135,2,5,30700
135,2,6,41550
135,2,7,39400
135,2,9,45450
135,2,10,43250
135,2,11,41450
135,2,12,40950
136,1,1,10350
136,1,2,14000
136,1,3,15600
136,1,4,11900
136,1,5,12700
136,1,7,7550
136,1,9,11600
136,1,10,5250
136,1,12,7050
136,2,1,25450
136,2,2,26100
136,2,3,19600
136,2,4,29100
136,2,5,33900
136,2,6,41400
136,2,7,47150
136,2,8,41600
136,2,9,43350
136,2,10,34150
136,2,11,31100
136,2,12,60700
137,1,2,16900
137,1,4,9150
137,1,6,9050
137,1,7,10350
137,1,9,11100
137,1,10,9200
137,1,11,16250
137,1,12,1900
137,2,1,19150
137,2,2,20350
137,2,3,32650
137,2,4,33050
137,2,5,40900
137,2,6,47400
137,2,7,38800
137,2,8,46350
137,2,9,30100
137,2,10,37450
137,2,11,41000
137,2,12,24650
138,1,1,16000
138,1,2,7100
138,1,3,11200
138,1,4,13850
138,1,5,9950
138,1,6,10350
138,1,7,15500
138,1,8,14900
138,1,9,16400
138,1,10,16000
138,1,11,10950
138,1,12,8250
138,2,1,28450
138,2,2,22950
138,2,3,26050
138,2,4,34850
138,2,5,42500
138,2,6,40800
138,2,8,42900
138,2,9,50700
138,2,10,61100
138,2,11,49500
138,2,12,29200
139,1,1,12500
139,1,2,12450
139,1,4,9350
139,1,5,11350
139,1,6,9700
139,1,7,12550
139,1,8,9300
139,1,9,8350
139,1,11,4600
139,1,12,3450
139,2,1,29100
139,2,2,25950
139,2,3,22600
139,2,4,17900
139,2,5,31800
139,2,6,41550
139,2,7,39150
139,2,8,40300
139,2,9,43550
139,2,10,31600
139,2,11,43950
139,2,12,35600
140,1,1,18800
140,1,2,10700
140,1,3,15950
140,1,5,12600
140,1,6,11850
140,1,7,11100
140,1,8,17250
140,1,9,7400
140,1,10,12650
140,1,11,10600
140,1,12,4700
140,2,1,22300
140,2,2,22550
140,2,3,21550
140,2,4,25150
140,2,6,40900
140,2,7,44650
140,2,9,45850
140,2,10,30000
140,2,11,34400
140,2,12,46550
141,1,1,8050
141,1,2,11150
141,1,3,17550
141,1,4,13750
141,1,5,14400
141,1,8,12850
141,1,9,14450
141,1,10,4850
141,1,11,5550
141,1,12,10350
141,2,1,29500
141,2,2,25950
141,2,3,34800
141,2,4,22750
141,2,5,38050
141,2,6,44900
141,2,7,49600
141,2,8,47700
141,2,9,43450
141,2,10,34450
141,2,11,35850
142,1,1,8800
142,1,2,7350
142,1,3,14100
142,1,4,13000
142,1,5,11100
142,1,6,19650
142,1,7,17500
142,1,9,9100
142,1,10,11450
142,1,11,8700
142,1,12,11100
142,2,1,33950
142,2,2,24300
142,2,3,33950
142,2,4,29050
142,2,5,43950
142,2,6,36500
142,2,7,44750
142,2,8,39550
142,2,10,37000
142,2,11,29950
142,2,12,51000
143,1,1,15000
143,1,2,16200
143,1,5,14500
143,1,6,14500
143,1,7,12300
143,1,8,13300
143,1,9,9300
143,1,10,9500
143,1,11,7450
143,1,12,7000
143,2,1,35500
143,2,2,29850
143,2,3,23500
143,2,4,31100
143,2,5,33800
143,2,6,36450
143,2,7,37200
143,2,8,56400
143,2,9,37900
143,2,10,39150
143,2,11,42500
143,2,12,35700
144,1,1,17600
144,1,2,15900
144,1,3,9150
144,1,4,15500
144,1,5,18550
144,1,6,19800
144,1,7,12850
144,1,8,17950
144,1,9,7600
144,1,10,11850
144,1,11,4800
144,1,12,8950
144,2,1,24300
144,2,2,30600
144,2,3,30700
144,2,4,24100
144,2,5,35350
